"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.450442030466089,-0.0424516447309693,0.141,0.16,1,"Phlpp1","D28","Endothelial"
0.450716384824093,0.00756666856935562,0.296,0.332,1,"Clic4","D28","Endothelial"
0.4516205008036,-0.196519719056481,0.089,0.102,1,"Sdha","D28","Endothelial"
0.451628703465562,-0.020752425956722,0.204,0.228,1,"Cadm2","D28","Endothelial"
0.454098026552734,-0.196106804713806,0.131,0.147,1,"Ppp1cb","D28","Endothelial"
0.454258124519441,0.230287361023248,0.11,0.096,1,"Clasp1","D28","Endothelial"
0.454280931917908,0.248143249527478,0.123,0.109,1,"Lrp6","D28","Endothelial"
0.454339591545682,-0.0994824171146802,0.092,0.106,1,"Crebrf","D28","Endothelial"
0.454805456865999,0.214722078512241,0.111,0.098,1,"Lmbrd1","D28","Endothelial"
0.454932902772428,-0.238056852609726,0.12,0.134,1,"Atp5f1","D28","Endothelial"
0.455274967112643,0.138636528147887,0.168,0.151,1,"Chd4","D28","Endothelial"
0.458406819791916,0.137269173993665,0.446,0.443,1,"Tmtc2","D28","Endothelial"
0.458883126551307,-0.123844292264781,0.242,0.262,1,"Prickle1","D28","Endothelial"
0.458947947639713,0.231443289476402,0.105,0.091,1,"Jak1","D28","Endothelial"
0.459103378003711,-0.023981022042164,0.131,0.149,1,"Smc1a","D28","Endothelial"
0.460147691746105,-0.0941226256507283,0.108,0.123,1,"Hnrnpr","D28","Endothelial"
0.46306306819224,0.0287981350182227,0.173,0.153,1,"Hdac7","D28","Endothelial"
0.46319363710559,0.388233510508586,0.162,0.151,1,"Lrch3","D28","Endothelial"
0.464059715780714,-0.0829408771587943,0.357,0.381,1,"Ly6e","D28","Endothelial"
0.464104640400991,0.288647823422274,0.145,0.132,1,"Rb1","D28","Endothelial"
0.464590377432657,0.109375982455164,0.12,0.104,1,"Acsl3","D28","Endothelial"
0.465166623955091,0.202934986088497,0.15,0.136,1,"Ushbp1","D28","Endothelial"
0.465341542589916,0.0863479018292641,0.279,0.257,1,"Atrx","D28","Endothelial"
0.465455469370579,-0.116011319610326,0.107,0.121,1,"Tut4","D28","Endothelial"
0.466164251350996,-0.19641924999287,0.118,0.132,1,"Uqcc2","D28","Endothelial"
0.466303917060468,0.130383267057204,0.25,0.232,1,"Lrch1","D28","Endothelial"
0.467857880183365,-0.216754334327789,0.128,0.14,1,"Dclk1","D28","Endothelial"
0.46807388551114,0.0580047787744576,0.095,0.111,1,"Cdk13","D28","Endothelial"
0.469131544129456,-0.323740897961072,0.099,0.111,1,"Lamb2","D28","Endothelial"
0.469794208211251,0.22481170504963,0.152,0.138,1,"Fto","D28","Endothelial"
0.47037719522634,0.220089344504136,0.107,0.094,1,"Gtdc1","D28","Endothelial"
0.471023959072951,-0.118932804129626,0.115,0.13,1,"BC028528","D28","Endothelial"
0.472377165852519,-0.0752355705003844,0.27,0.291,1,"Dab2ip","D28","Endothelial"
0.472377207608367,0.15904389879612,0.237,0.221,1,"Psap","D28","Endothelial"
0.473064236981305,-0.176214259397372,0.134,0.149,1,"Syne2","D28","Endothelial"
0.476556877854545,0.161188394729944,0.173,0.157,1,"Trps1","D28","Endothelial"
0.477010588066733,0.216201937115816,0.124,0.111,1,"Tasor","D28","Endothelial"
0.477098423107473,0.140595833725829,0.191,0.172,1,"Chd9","D28","Endothelial"
0.477317945215486,-0.168776179160569,0.208,0.226,1,"Col4a2","D28","Endothelial"
0.47767292515156,0.219668736872142,0.113,0.1,1,"Lrrc49","D28","Endothelial"
0.477811277858767,-0.0448731966879019,0.346,0.374,1,"Rps27a","D28","Endothelial"
0.478775940070383,-0.0261560293723069,0.244,0.27,1,"Akt3","D28","Endothelial"
0.47877779458291,-0.176081731630035,0.089,0.102,1,"Sertad2","D28","Endothelial"
0.479960647403673,-0.0920613690785458,0.126,0.143,1,"Golgb1","D28","Endothelial"
0.481521838371082,0.205702937966935,0.171,0.157,1,"Itpr2","D28","Endothelial"
0.482192458041194,-0.167458427297804,0.087,0.1,1,"Eml1","D28","Endothelial"
0.482779127119661,-0.215732457190787,0.099,0.111,1,"Mib1","D28","Endothelial"
0.482879980224451,0.251469741549143,0.197,0.185,1,"Arglu1","D28","Endothelial"
0.483714296788609,0.0759747314435508,0.115,0.1,1,"Pds5b","D28","Endothelial"
0.483766617605753,0.0452268899510074,0.121,0.138,1,"Cdc42bpb","D28","Endothelial"
0.484473253386549,0.359862077929109,0.107,0.096,1,"H2afz","D28","Endothelial"
0.484568710821836,0.284019305311157,0.187,0.174,1,"Rapgef5","D28","Endothelial"
0.485277796472442,-0.133304240074178,0.108,0.121,1,"Pcnx","D28","Endothelial"
0.48564415762648,-0.0123826229790536,0.111,0.128,1,"Gng5","D28","Endothelial"
0.48596799318995,0.163409631450251,0.111,0.098,1,"Smarca4","D28","Endothelial"
0.486363368359288,-0.106097060582685,0.237,0.255,1,"Sema7a","D28","Endothelial"
0.487263446586512,0.221443169484777,0.108,0.096,1,"Map1lc3b","D28","Endothelial"
0.487402360846755,-0.0771135519456525,0.268,0.291,1,"Prom1","D28","Endothelial"
0.487412151816814,-0.143359833934973,0.126,0.14,1,"Ank3","D28","Endothelial"
0.487960224695917,-0.0610217044550598,0.153,0.17,1,"Eif4h","D28","Endothelial"
0.4900110647095,-0.0411798537232815,0.15,0.168,1,"Uchl1","D28","Endothelial"
0.490090083119425,0.239296273451763,0.132,0.119,1,"Reep3","D28","Endothelial"
0.490686024525013,-0.0577199752840114,0.62,0.636,1,"Plcb1","D28","Endothelial"
0.491628781737603,0.2417783634002,0.168,0.155,1,"Lims2","D28","Endothelial"
0.491881070797864,0.0750691264576947,0.105,0.091,1,"Mob3b","D28","Endothelial"
0.492532131834107,-0.0912433955044294,0.181,0.198,1,"Uqcrh","D28","Endothelial"
0.492613039108771,0.374931087619925,0.107,0.096,1,"Nfkb1","D28","Endothelial"
0.493046298616059,0.167573763025948,0.1,0.087,1,"Sec63","D28","Endothelial"
0.494012469977336,-0.047352935679335,0.186,0.204,1,"Tax1bp1","D28","Endothelial"
0.494270253677329,-0.18280361829473,0.123,0.136,1,"Hnrnpm","D28","Endothelial"
0.494835775463057,0.355961109150495,0.118,0.106,1,"Macrod2","D28","Endothelial"
0.494988187813414,0.0993463034835371,0.41,0.4,1,"Cyyr1","D28","Endothelial"
0.495289639796804,0.225543337495761,0.115,0.102,1,"Pir","D28","Endothelial"
0.49552776121169,0.289267012046711,0.137,0.126,1,"Nlk","D28","Endothelial"
0.495705902954962,-0.174164257531082,0.108,0.121,1,"Aak1","D28","Endothelial"
0.496144411413719,-0.16523166685967,0.094,0.106,1,"Arpc1a","D28","Endothelial"
0.496622524340172,0.162511685987505,0.174,0.16,1,"Ogt","D28","Endothelial"
0.497285862772625,-0.0550539843134464,0.089,0.102,1,"Eif3j1","D28","Endothelial"
0.498677976407598,0.206666962126411,0.145,0.132,1,"5330438D12Rik","D28","Endothelial"
0.499512256295932,-0.0341340240857155,0.121,0.136,1,"Ube2k","D28","Endothelial"
0.501182804583065,0.201176012767408,0.158,0.145,1,"Lrba","D28","Endothelial"
0.502588724733864,-0.110848426352203,0.102,0.115,1,"Cox17","D28","Endothelial"
0.504192255765855,-0.20928373150555,0.089,0.1,1,"Oxct1","D28","Endothelial"
0.507206566721927,0.287266486703919,0.105,0.094,1,"Srgap1","D28","Endothelial"
0.507250322717626,-0.0196266278735573,0.309,0.338,1,"Hsp90aa1","D28","Endothelial"
0.507511493527896,-0.0840346284651732,0.095,0.109,1,"Ctsl","D28","Endothelial"
0.507607057506073,0.0436661248373711,0.394,0.364,1,"Ckb","D28","Endothelial"
0.507642006633916,0.225522478072994,0.103,0.091,1,"Atad2b","D28","Endothelial"
0.507663016901345,0.143309449470854,0.163,0.149,1,"Hdac9","D28","Endothelial"
0.507783633449712,-0.0343190989709687,0.262,0.285,1,"Slc7a1","D28","Endothelial"
0.508018470556593,-0.128874393394395,0.179,0.196,1,"Smg6","D28","Endothelial"
0.508784596107016,0.0992570152201033,0.271,0.255,1,"Nsd1","D28","Endothelial"
0.509117758700569,-0.0807833465391821,0.195,0.213,1,"Mal","D28","Endothelial"
0.509302267086358,0.115456762612916,0.189,0.172,1,"Dennd5b","D28","Endothelial"
0.510537489732166,-0.211588148491427,0.097,0.109,1,"Ccser1","D28","Endothelial"
0.510614270686718,-0.159652972150212,0.095,0.109,1,"Klhdc10","D28","Endothelial"
0.511290785133734,-0.0298281414182129,0.173,0.189,1,"Afap1l1","D28","Endothelial"
0.512158799217819,-0.0935276032582317,0.204,0.221,1,"Rock1","D28","Endothelial"
0.512905744610451,0.267917776631984,0.118,0.106,1,"Lama4","D28","Endothelial"
0.513040627704757,-0.00535551888972208,0.174,0.194,1,"H2-D1","D28","Endothelial"
0.515177933707242,0.062084898845886,0.158,0.143,1,"Fam172a","D28","Endothelial"
0.515425077032633,0.139989440771539,0.197,0.183,1,"Ttc28","D28","Endothelial"
0.516070689375202,-0.278421445806332,0.16,0.17,1,"Mkln1","D28","Endothelial"
0.516644080976573,0.117349469126596,0.113,0.1,1,"Dnm1","D28","Endothelial"
0.5169825641483,-0.0627666249382357,0.2,0.219,1,"Rps17","D28","Endothelial"
0.517022346844871,-0.102172831774603,0.16,0.174,1,"Csgalnact1","D28","Endothelial"
0.517143974376919,0.166951404356246,0.12,0.106,1,"Ghr","D28","Endothelial"
0.518673496628927,0.216185097515314,0.215,0.204,1,"Elk3","D28","Endothelial"
0.5189074916683,0.225157747009462,0.123,0.111,1,"Pbx3","D28","Endothelial"
0.51983992719189,-0.156275561589161,0.136,0.149,1,"Camk2a","D28","Endothelial"
0.520442200908893,0.336884717303618,0.108,0.098,1,"Myo18a","D28","Endothelial"
0.52231930604161,0.171221262558849,0.128,0.115,1,"Mtmr3","D28","Endothelial"
0.523608093100709,0.477569584300499,0.105,0.096,1,"Rab6a","D28","Endothelial"
0.524933854407154,-0.122323854443178,0.09,0.102,1,"Setx","D28","Endothelial"
0.525099821902934,-0.0369313969130212,0.572,0.596,1,"Actb","D28","Endothelial"
0.525266689681318,0.179563955771151,0.237,0.226,1,"Atp5b","D28","Endothelial"
0.525514449262921,-0.0939831901113257,0.092,0.104,1,"Ppp4r2","D28","Endothelial"
0.525761184699093,-0.0634456688118963,0.092,0.104,1,"Grb10","D28","Endothelial"
0.525761184699093,0.309542683763755,0.102,0.091,1,"Pmepa1","D28","Endothelial"
0.526603309468208,-0.270684874697789,0.168,0.179,1,"Rps26","D28","Endothelial"
0.52762354025657,0.0968228050861867,0.089,0.102,1,"Tlk1","D28","Endothelial"
0.528198978763673,-0.164957464178449,0.103,0.115,1,"Gatad2b","D28","Endothelial"
0.528211172167125,0.207837360837458,0.218,0.206,1,"Mt3","D28","Endothelial"
0.529155626428394,-0.0947815438344158,0.105,0.117,1,"Srsf3","D28","Endothelial"
0.529189429450786,-0.17587826471209,0.121,0.134,1,"Sst","D28","Endothelial"
0.529747836481652,-0.192727784462808,0.189,0.2,1,"Nedd4l","D28","Endothelial"
0.529875221947187,-0.0744831477419274,0.255,0.272,1,"Cd81","D28","Endothelial"
0.53024016645972,0.103862235698612,0.123,0.111,1,"Gpbp1","D28","Endothelial"
0.530287140532293,-0.0891979683940538,0.155,0.17,1,"Add3","D28","Endothelial"
0.531852511637447,-0.0762874269932693,0.108,0.121,1,"Pacs1","D28","Endothelial"
0.533243214433789,0.0749023966968059,0.174,0.16,1,"Calr","D28","Endothelial"
0.533380456418505,0.338031599745215,0.115,0.104,1,"Ext1","D28","Endothelial"
0.534363569009145,0.140338956181879,0.105,0.094,1,"Prkar1b","D28","Endothelial"
0.534821594460887,-0.126508280899701,0.103,0.115,1,"Vdac2","D28","Endothelial"
0.535236316439537,0.268707666137888,0.121,0.111,1,"Ptbp3","D28","Endothelial"
0.536909807068219,-0.175633705591897,0.089,0.1,1,"Hdgfl3","D28","Endothelial"
0.53710273563572,0.128422328921356,0.128,0.115,1,"Lcor","D28","Endothelial"
0.539376628214785,0.147773874100211,0.189,0.177,1,"Pten","D28","Endothelial"
0.540534498611815,0.160855567099791,0.16,0.147,1,"Prrc2b","D28","Endothelial"
0.541232208952042,0.133651053680884,0.113,0.128,1,"Sox17","D28","Endothelial"
0.543741511509217,-0.129664633118167,0.095,0.106,1,"Pcsk2","D28","Endothelial"
0.54464653921929,0.326364388930325,0.105,0.096,1,"Gas5","D28","Endothelial"
0.545273666630128,-0.0558802071004859,0.09,0.102,1,"Smarcc2","D28","Endothelial"
0.545478314087769,0.141482666270263,0.137,0.126,1,"Fubp1","D28","Endothelial"
0.548564416218055,-0.00171357181682308,0.187,0.204,1,"Rsbn1l","D28","Endothelial"
0.548729107910238,0.0933919185241022,0.115,0.102,1,"Nav3","D28","Endothelial"
0.549713046570099,-0.130926129400325,0.099,0.111,1,"Smchd1","D28","Endothelial"
0.551563904202863,-0.236346304087957,0.092,0.102,1,"Capzb","D28","Endothelial"
0.552088819483243,-0.0531424085494947,0.12,0.132,1,"Dhx36","D28","Endothelial"
0.553012123272453,-0.0924970308626194,0.165,0.179,1,"Rnf169","D28","Endothelial"
0.553192950777757,0.300497175334283,0.11,0.1,1,"Afap1l2","D28","Endothelial"
0.553778084225545,0.0309424154026703,0.189,0.209,1,"Rpl12","D28","Endothelial"
0.554373741267773,0.22414338508795,0.152,0.14,1,"Phf21a","D28","Endothelial"
0.557000527505286,0.0942706156190249,0.326,0.313,1,"Limch1","D28","Endothelial"
0.557436187455838,-0.192129102151956,0.145,0.157,1,"Rpl31","D28","Endothelial"
0.557614634388546,-0.128874833338274,0.178,0.191,1,"Snrk","D28","Endothelial"
0.557695687327795,0.159829464357154,0.136,0.123,1,"Zranb2","D28","Endothelial"
0.558520138582379,0.111264823742286,0.124,0.113,1,"Cd47","D28","Endothelial"
0.559164044978816,-0.135970614170112,0.111,0.123,1,"Lrrk1","D28","Endothelial"
0.560216951897411,0.463635101715581,0.124,0.117,1,"Mark2","D28","Endothelial"
0.563644821024135,0.0587218484113192,0.578,0.566,1,"Slco1c1","D28","Endothelial"
0.564709963170345,0.145854937611605,0.131,0.119,1,"Smurf2","D28","Endothelial"
0.564949779023785,-0.244101604507328,0.09,0.1,1,"Ndufs7","D28","Endothelial"
0.566654952887577,-0.106014879650777,0.257,0.274,1,"Adipor2","D28","Endothelial"
0.567313288421452,-0.340603236062143,0.102,0.111,1,"Msn","D28","Endothelial"
0.567605654955504,0.115725028145957,0.171,0.16,1,"Lsr","D28","Endothelial"
0.568772807561987,-0.135939676853302,0.094,0.104,1,"Caprin1","D28","Endothelial"
0.569124428296111,-0.107976153986364,0.142,0.155,1,"Uvrag","D28","Endothelial"
0.569474266883534,-0.0113714383182266,0.173,0.189,1,"Sh3glb1","D28","Endothelial"
0.569803215852489,0.0348507043331217,0.118,0.132,1,"Fcgrt","D28","Endothelial"
0.57040257590112,-0.205319286167875,0.09,0.1,1,"Zcrb1","D28","Endothelial"
0.570634534443288,0.155756478477279,0.128,0.117,1,"Nf1","D28","Endothelial"
0.570929477055745,0.0433273124008458,0.722,0.728,1,"Bsg","D28","Endothelial"
0.571465133065737,0.0808432990058224,0.128,0.115,1,"AW554918","D28","Endothelial"
0.57157149119107,0.181721783274505,0.192,0.181,1,"Arap2","D28","Endothelial"
0.571782884374559,0.175663753405783,0.234,0.226,1,"Stag1","D28","Endothelial"
0.576712754398894,-0.203422074266294,0.092,0.102,1,"Xrn2","D28","Endothelial"
0.576920030030168,-0.0116451315869421,0.184,0.202,1,"Cox6b1","D28","Endothelial"
0.578100046960133,-0.126449001788517,0.111,0.123,1,"Gm15614","D28","Endothelial"
0.578148224840703,0.0570283398096132,0.134,0.121,1,"Pabpn1","D28","Endothelial"
0.579229373908896,0.0374438957180254,0.153,0.17,1,"Tm4sf1","D28","Endothelial"
0.580066547434641,-0.0534236645130156,0.094,0.104,1,"Shroom2","D28","Endothelial"
0.580485398619275,-0.27530370986189,0.128,0.136,1,"Kifap3","D28","Endothelial"
0.580535328150378,-0.0511944314156492,0.342,0.364,1,"Rapgef4","D28","Endothelial"
0.580591194602532,-0.0502682451166834,0.103,0.115,1,"Srpr","D28","Endothelial"
0.580803483855342,0.0505533464445291,0.1,0.089,1,"Ncald","D28","Endothelial"
0.580969896948306,0.0792596128847829,0.279,0.26,1,"Rtn3","D28","Endothelial"
0.582897770347076,-0.03942775736155,0.155,0.14,1,"Lats2","D28","Endothelial"
0.583544863994337,0.383405020740077,0.152,0.145,1,"Tgfb2","D28","Endothelial"
0.584399587332286,-0.0187465760891301,0.129,0.143,1,"Psma7","D28","Endothelial"
0.584496762328167,0.093967814955498,0.149,0.136,1,"Srsf7","D28","Endothelial"
0.585077776618737,0.164268439322322,0.102,0.091,1,"Wdr26","D28","Endothelial"
0.585373514173053,-0.183619543068385,0.147,0.157,1,"Huwe1","D28","Endothelial"
0.585671626033093,0.487034881043846,0.116,0.109,1,"Arhgef2","D28","Endothelial"
0.585838732229659,-0.102862903645479,0.158,0.17,1,"Rplp0","D28","Endothelial"
0.586726742891297,-0.076950698455216,0.115,0.126,1,"Klhl24","D28","Endothelial"
0.587520552378635,-0.159564971807968,0.121,0.132,1,"Rbbp6","D28","Endothelial"
0.587737097263804,0.109923336711109,0.376,0.37,1,"Rps14","D28","Endothelial"
0.587753121978197,-0.0922413332064822,0.121,0.132,1,"Nap1l1","D28","Endothelial"
0.587782429613882,-0.136607080503067,0.126,0.136,1,"Kcnd2","D28","Endothelial"
0.589631380197823,0.231372225684288,0.207,0.2,1,"Usp53","D28","Endothelial"
0.590134227155938,-0.0359283281164746,0.158,0.172,1,"Maoa","D28","Endothelial"
0.590325439427582,-0.16029704322031,0.1,0.111,1,"Larp1","D28","Endothelial"
0.591023386070473,-0.189325043725714,0.097,0.106,1,"Slc17a7","D28","Endothelial"
0.59272933919787,0.261755300141516,0.107,0.098,1,"Rab7","D28","Endothelial"
0.594417229856753,0.101531069897966,0.15,0.138,1,"Cul1","D28","Endothelial"
0.594861088648967,0.0728211510470749,0.239,0.223,1,"Ncor1","D28","Endothelial"
0.596153834695845,-0.153788444664923,0.121,0.132,1,"Slk","D28","Endothelial"
0.597050726259049,0.169420712354512,0.136,0.126,1,"Ap2a2","D28","Endothelial"
0.597992092632595,-0.203668631135464,0.103,0.113,1,"Tmem234","D28","Endothelial"
0.598748997050744,0.148635513805305,0.158,0.147,1,"Gapdh","D28","Endothelial"
0.599548550502631,-0.0289757807499167,0.207,0.221,1,"Sbf2","D28","Endothelial"
0.599686791422465,-0.0295568934568954,0.128,0.115,1,"Ppp2r2a","D28","Endothelial"
0.600664168782854,0.245933412409674,0.107,0.098,1,"Cnot1","D28","Endothelial"
0.601731189201995,-0.11885900000525,0.16,0.17,1,"Anp32a","D28","Endothelial"
0.601860447004428,-0.0155690142146535,0.092,0.102,1,"Larp4b","D28","Endothelial"
0.602633959402487,-0.140980977411142,0.128,0.138,1,"Ndufa13","D28","Endothelial"
0.602966016864792,0.161968454884056,0.152,0.14,1,"Wac","D28","Endothelial"
0.60303386866716,0.30740661662012,0.11,0.102,1,"Snrpn","D28","Endothelial"
0.603751627605909,-0.000780024293155657,0.094,0.104,1,"Dnajc8","D28","Endothelial"
0.604287663707284,0.102885159806624,0.152,0.14,1,"Mbp","D28","Endothelial"
0.604344950112581,-0.199709798666116,0.095,0.104,1,"Mapk10","D28","Endothelial"
0.604678685147114,-0.0381555482620154,0.118,0.13,1,"Ano6","D28","Endothelial"
0.604763748907482,0.134412978191764,0.155,0.145,1,"Rreb1","D28","Endothelial"
0.605375951107255,0.265679254819928,0.121,0.113,1,"Papola","D28","Endothelial"
0.607718216302491,0.05563951998884,0.179,0.166,1,"Map4k3","D28","Endothelial"
0.608147169935179,0.126408665303303,0.162,0.151,1,"Neat1","D28","Endothelial"
0.60835668582649,0.22808294346534,0.1,0.091,1,"Eml6","D28","Endothelial"
0.608459667547192,0.129964585034867,0.357,0.351,1,"Phactr1","D28","Endothelial"
0.608550135646339,0.0704449789585602,0.147,0.136,1,"Thoc2","D28","Endothelial"
0.608662996777403,-0.196184383366505,0.116,0.126,1,"Atp6v1f","D28","Endothelial"
0.60981205544905,0.182537547221016,0.283,0.279,1,"Samd12","D28","Endothelial"
0.610905097601544,-0.0965124027831641,0.173,0.185,1,"Ppp1r13b","D28","Endothelial"
0.611062282279209,0.114132881140938,0.268,0.257,1,"Pard3","D28","Endothelial"
0.614562694075664,0.0158456300292944,0.171,0.157,1,"Rb1cc1","D28","Endothelial"
0.616065797909281,0.20855093898263,0.191,0.183,1,"Ank2","D28","Endothelial"
0.616648978292725,-0.217353307416714,0.1,0.109,1,"Sipa1","D28","Endothelial"
0.616654456457813,0.117596513898849,0.228,0.217,1,"Serinc3","D28","Endothelial"
0.618844462144645,0.0202160268791622,0.144,0.132,1,"Tnfrsf19","D28","Endothelial"
0.619077373838352,-0.142050991059556,0.095,0.104,1,"Plekhh2","D28","Endothelial"
0.619497838259473,-0.203123964688231,0.1,0.109,1,"Inpp5f","D28","Endothelial"
0.619536286142873,-0.0368032244320597,0.099,0.109,1,"Mia3","D28","Endothelial"
0.620200514605569,-0.0281220826632663,0.124,0.113,1,"Sppl3","D28","Endothelial"
0.621077458508874,0.00536022143815995,0.108,0.119,1,"Ica1","D28","Endothelial"
0.621762474745015,0.0692681147300234,0.129,0.119,1,"Epc1","D28","Endothelial"
0.622434901099559,0.0302422289287341,0.26,0.283,1,"Fermt2","D28","Endothelial"
0.622862681498044,-0.020023087748422,0.258,0.277,1,"Pcdh9","D28","Endothelial"
0.62292692459218,-0.288479467924181,0.103,0.111,1,"Chgb","D28","Endothelial"
0.623623824668195,-0.060367293879557,0.352,0.366,1,"Prpf4b","D28","Endothelial"
0.624611680454155,-0.261856531922723,0.113,0.121,1,"Pum2","D28","Endothelial"
0.625690646444599,0.0380979823983145,0.181,0.168,1,"Eif4g3","D28","Endothelial"
0.626112790973884,0.128098192868259,0.131,0.121,1,"Prkar1a","D28","Endothelial"
0.626120573969819,-0.0425463201861982,0.342,0.362,1,"Col4a3bp","D28","Endothelial"
0.628209031440067,-0.0267296699888119,0.108,0.098,1,"Kdm5a","D28","Endothelial"
0.628741740523335,0.13686855518202,0.12,0.111,1,"Helz","D28","Endothelial"
