"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.0700717448924123,0.200226995254621,0.151,0.083,1,"Bmpr2","D3","Pericyte"
0.0702923086706894,0.371853172614696,0.214,0.136,1,"Camta1","D3","Pericyte"
0.0703339940046595,0.271349950989253,0.151,0.083,1,"B130024G19Rik","D3","Pericyte"
0.0703747089268795,0.1543440295562,0.208,0.123,1,"Fto","D3","Pericyte"
0.0705003571204343,-1.44782635951275,0.057,0.105,1,"Rps15a","D3","Pericyte"
0.0705570039202928,-0.933313624249789,0.101,0.158,1,"Fzd6","D3","Pericyte"
0.0705659760549751,-1.18860068332319,0.063,0.114,1,"Rpl36","D3","Pericyte"
0.0709260526838592,0.0334347953589587,0.132,0.07,1,"Cnot2","D3","Pericyte"
0.0712554356428269,0.40995794074476,0.182,0.11,1,"4833422C13Rik","D3","Pericyte"
0.0714749294864711,0.214171411244476,0.302,0.193,1,"Pafah1b1","D3","Pericyte"
0.0715805125651259,1.01913024651838,0.107,0.057,1,"Tanc2","D3","Pericyte"
0.0717063159114306,-1.08663250612082,0.094,0.149,1,"Cd81","D3","Pericyte"
0.0717240218612273,-1.04938734571204,0.069,0.123,1,"Pcsk1n","D3","Pericyte"
0.0726805003270288,0.287106066247021,0.591,0.395,1,"Myo1b","D3","Pericyte"
0.0728488486582497,0.46310463754394,0.157,0.092,1,"Itpkb","D3","Pericyte"
0.0732471700676457,0.128368198943204,0.176,0.101,1,"Fyn","D3","Pericyte"
0.0734463513950003,0.451347518756421,0.182,0.11,1,"Pam","D3","Pericyte"
0.0742960086330947,0.268860755897582,0.34,0.224,1,"St5","D3","Pericyte"
0.0759447382556091,-1.04172829823984,0.151,0.202,1,"Tpt1","D3","Pericyte"
0.0759950089053644,-0.445242967564426,0.371,0.412,1,"mt-Nd4","D3","Pericyte"
0.0766364500384408,-1.1908290747156,0.057,0.105,1,"Rbfox3","D3","Pericyte"
0.0766964621709934,0.347913006814261,0.308,0.202,1,"Sema6d","D3","Pericyte"
0.0770988264258314,0.311213895776594,0.201,0.123,1,"Mrvi1","D3","Pericyte"
0.07776261485855,0.445690541196256,0.151,0.088,1,"Nr3c2","D3","Pericyte"
0.0784171991668066,0.731211371975305,0.107,0.057,1,"Tusc3","D3","Pericyte"
0.0785599566515711,-1.1193503670553,0.057,0.105,1,"Rps7","D3","Pericyte"
0.0793988404204145,0.269562953610458,0.302,0.193,1,"Filip1l","D3","Pericyte"
0.0799233427567082,0.666326248910429,0.113,0.061,1,"Tbc1d12","D3","Pericyte"
0.0800126503211291,0.249549395370273,0.239,0.149,1,"Prickle2","D3","Pericyte"
0.0803367443351704,0.421094634935372,0.151,0.088,1,"Ptpn4","D3","Pericyte"
0.0805053925167337,-1.08674242892988,0.088,0.14,1,"Rpl24","D3","Pericyte"
0.0805569358013172,0.402666025682983,0.145,0.083,1,"Tsc22d1","D3","Pericyte"
0.0811517080714514,0.427622525848416,0.145,0.083,1,"Trim44","D3","Pericyte"
0.0823344403386042,0.154549941288933,0.308,0.193,1,"Kctd1","D3","Pericyte"
0.0825566851811178,0.711957815790074,0.107,0.057,1,"Tgfbr3","D3","Pericyte"
0.0826239765487751,0.606062122650007,0.113,0.061,1,"Tnks2","D3","Pericyte"
0.082830770995681,-0.889550050923358,0.119,0.175,1,"Rpl21","D3","Pericyte"
0.0830893103668771,-0.789977603783311,0.138,0.197,1,"Rpl38","D3","Pericyte"
0.0830929126526522,-0.976415537170631,0.119,0.175,1,"Rpl13a","D3","Pericyte"
0.0831445810940716,-1.23874440518168,0.082,0.132,1,"Atp5md","D3","Pericyte"
0.083348739917879,-1.09800387473352,0.101,0.154,1,"Olfm1","D3","Pericyte"
0.0834979055449861,-1.25086964910068,0.069,0.118,1,"Ndufb1-ps","D3","Pericyte"
0.0837301653009235,0.492928527996766,0.126,0.07,1,"Dcbld1","D3","Pericyte"
0.0840017734386692,0.615230683530316,0.113,0.061,1,"Fam117b","D3","Pericyte"
0.0840145790591416,0.226474386820062,0.352,0.232,1,"Cobll1","D3","Pericyte"
0.0842318983447287,0.253480145614677,0.17,0.101,1,"Jak1","D3","Pericyte"
0.0850520688623004,0.625019501080219,0.107,0.057,1,"Bmp2k","D3","Pericyte"
0.0852433283669829,-0.92961700635104,0.094,0.149,1,"mt-Nd5","D3","Pericyte"
0.0854134804362979,0.483000991775151,0.107,0.057,1,"Tpp2","D3","Pericyte"
0.0857294445654866,0.606555241671139,0.157,0.096,1,"Usp24","D3","Pericyte"
0.0863860958480736,0.447418080954953,0.126,0.07,1,"Ggta1","D3","Pericyte"
0.0864109867442057,0.442479982278635,0.132,0.075,1,"Rasgrp3","D3","Pericyte"
0.0868715597731344,0.682916288206958,0.107,0.057,1,"Capza1","D3","Pericyte"
0.0869238993740126,0.208752552946561,0.182,0.11,1,"Snd1","D3","Pericyte"
0.0871379547760645,0.270843435603221,0.497,0.333,1,"Rbpms","D3","Pericyte"
0.0871581753547346,-0.777918531953515,0.119,0.18,1,"Rps15","D3","Pericyte"
0.0871791397446541,0.222467820785036,0.34,0.224,1,"Arhgef12","D3","Pericyte"
0.0876541184449803,0.590107840778668,0.101,0.053,1,"Cpne1","D3","Pericyte"
0.0877917420845336,0.384812431787399,0.138,0.079,1,"Vps13d","D3","Pericyte"
0.0878158068656165,0.26023027383282,0.176,0.105,1,"Baz1b","D3","Pericyte"
0.0884200927103163,0.511605223911569,0.101,0.053,1,"Paip2","D3","Pericyte"
0.0889483445546297,0.151295127383325,0.302,0.193,1,"Usp34","D3","Pericyte"
0.0895791615206535,0.487119759255798,0.101,0.053,1,"Hp1bp3","D3","Pericyte"
0.0895791615206535,0.613715143766726,0.101,0.053,1,"Uqcrc2","D3","Pericyte"
0.0895791615206535,0.512476136209055,0.101,0.053,1,"Fat3","D3","Pericyte"
0.0903586484094551,0.417019033450204,0.101,0.053,1,"Csnk1d","D3","Pericyte"
0.0909850880454501,0.416800131917455,0.107,0.057,1,"Sbno1","D3","Pericyte"
0.091400445260337,0.155090224123016,0.34,0.224,1,"Nedd4","D3","Pericyte"
0.0915974003703094,0.181750387590206,0.333,0.215,1,"Rock2","D3","Pericyte"
0.092097460176263,0.332288081562035,0.138,0.079,1,"Sox6","D3","Pericyte"
0.0928831010417462,0.180929314949114,0.157,0.092,1,"Wac","D3","Pericyte"
0.0929428726119882,0.172381833165473,0.195,0.118,1,"Rgl1","D3","Pericyte"
0.0929670410599965,0.35485359671884,0.126,0.07,1,"Arhgap21","D3","Pericyte"
0.0929670410599965,0.284277478687931,0.126,0.07,1,"Cstf3","D3","Pericyte"
0.0932787149192163,0.23192994506716,0.151,0.088,1,"Pced1b","D3","Pericyte"
0.0936061378195726,0.241902957233489,0.151,0.088,1,"Pear1","D3","Pericyte"
0.0937980178164051,0.18586666819347,0.138,0.079,1,"Lonp2","D3","Pericyte"
0.0939341190545573,0.416829696999014,0.101,0.053,1,"Ralgps1","D3","Pericyte"
0.0940419970285843,0.51033424501286,0.126,0.07,1,"Akap8l","D3","Pericyte"
0.094149410768808,0.329597896378334,0.145,0.083,1,"Lrp1","D3","Pericyte"
0.0944918812573687,0.205791138568392,0.157,0.092,1,"Arid2","D3","Pericyte"
0.0948592392418349,0.32051439409783,0.107,0.057,1,"Jag1","D3","Pericyte"
0.0958507233824653,-1.09189261699782,0.063,0.11,1,"Rab3a","D3","Pericyte"
0.09622179894872,0.143501634444287,0.126,0.07,1,"Rab8b","D3","Pericyte"
0.0962588277309316,0.289059478022605,0.151,0.088,1,"B3gnt2","D3","Pericyte"
0.0968669212769625,0.421834429030715,0.189,0.118,1,"AW554918","D3","Pericyte"
0.0972149469306105,0.0375322228557056,0.145,0.083,1,"Kpna3","D3","Pericyte"
0.0972464634188222,0.335687126588845,0.107,0.057,1,"Frmd6","D3","Pericyte"
0.0980389969073577,0.228752280939535,0.101,0.053,1,"Syncrip","D3","Pericyte"
0.0983902680161684,0.159472791031996,0.302,0.193,1,"Rock1","D3","Pericyte"
0.0984579583746275,0.273757580788577,0.107,0.057,1,"Etl4","D3","Pericyte"
0.0986938248257169,0.345478149312154,0.138,0.079,1,"Gm30624","D3","Pericyte"
0.100323260640527,0.114786911091742,0.189,0.114,1,"Rrbp1","D3","Pericyte"
0.100702608773049,0.221920507798979,0.126,0.07,1,"Ccny","D3","Pericyte"
0.101128250402188,0.112749913520896,0.119,0.066,1,"Eea1","D3","Pericyte"
0.102128777900694,0.374980253571557,0.182,0.114,1,"Nid1","D3","Pericyte"
0.102950972708198,0.357778912304749,0.164,0.101,1,"Rb1cc1","D3","Pericyte"
0.104989572532379,-0.956363246736968,0.126,0.175,1,"Rps10","D3","Pericyte"
0.10535260254871,0.254067819703111,0.201,0.127,1,"Cdk14","D3","Pericyte"
0.106295294841245,0.14309855426011,0.201,0.127,1,"Plekha5","D3","Pericyte"
0.106543214928863,0.778975459898426,0.107,0.061,1,"Ralgapa2","D3","Pericyte"
0.106673254253854,-0.874623281729765,0.063,0.11,1,"Cyfip2","D3","Pericyte"
0.106674611596613,0.239116395100885,0.182,0.114,1,"Plekhg3","D3","Pericyte"
0.106690126475987,-0.786454671001783,0.145,0.193,1,"Ttc14","D3","Pericyte"
0.107132867630907,-0.938583529859821,0.088,0.136,1,"Actg1","D3","Pericyte"
0.107231946675443,0.287558367097035,0.245,0.162,1,"Nbea","D3","Pericyte"
0.107595019606854,0.272946305628267,0.132,0.075,1,"Arhgef6","D3","Pericyte"
0.107986680057095,0.187141477827971,0.132,0.075,1,"March7","D3","Pericyte"
0.108388886018633,0.063566751920608,0.145,0.083,1,"Zc3h13","D3","Pericyte"
0.108949121490499,0.248794962501995,0.27,0.18,1,"Lncpint","D3","Pericyte"
0.109448811431267,0.342898866891989,0.145,0.088,1,"Srek1","D3","Pericyte"
0.109997646688312,-0.885787071411146,0.138,0.184,1,"Uchl1","D3","Pericyte"
0.110168808921145,0.25377874544869,0.283,0.189,1,"Daam1","D3","Pericyte"
0.111434414940944,-0.892990760559283,0.075,0.123,1,"Mbp","D3","Pericyte"
0.111563022373532,0.006608742216067,0.151,0.088,1,"Ranbp9","D3","Pericyte"
0.112622153500188,0.0483677000171827,0.164,0.096,1,"4931406P16Rik","D3","Pericyte"
0.112646715877599,0.489124686915094,0.119,0.07,1,"Abhd2","D3","Pericyte"
0.112977985098992,-1.08762755922947,0.082,0.127,1,"Atp1a1","D3","Pericyte"
0.113225485552851,0.476642266395878,0.138,0.083,1,"Trappc9","D3","Pericyte"
0.114576116081184,0.268383191663644,0.164,0.101,1,"Vwa8","D3","Pericyte"
0.115206849943543,0.436945819417538,0.138,0.083,1,"Cacna1d","D3","Pericyte"
0.116450373419287,0.0877747786171572,0.208,0.132,1,"Nlk","D3","Pericyte"
0.116485036002446,0.440960266754992,0.119,0.07,1,"Enah","D3","Pericyte"
0.116562197227395,0.443199631969118,0.113,0.066,1,"Cers5","D3","Pericyte"
0.116762246567184,0.359057592472823,0.145,0.088,1,"Lrig1","D3","Pericyte"
0.117544374362553,0.311723046414042,0.164,0.101,1,"Nck2","D3","Pericyte"
0.117833278065082,0.399895944816441,0.132,0.079,1,"Vps13a","D3","Pericyte"
0.11788637357913,0.314220361648074,0.157,0.096,1,"Hnrnpdl","D3","Pericyte"
0.120762700772649,0.29126409043989,0.145,0.088,1,"Kifap3","D3","Pericyte"
0.12076307963364,0.344316620274489,0.126,0.075,1,"Ogdh","D3","Pericyte"
0.12362627184838,0.295674094033414,0.145,0.088,1,"Lnpep","D3","Pericyte"
0.124014771666931,0.305060384336717,0.119,0.07,1,"Pwwp2a","D3","Pericyte"
0.124049658752891,0.211303530733912,0.226,0.149,1,"E130308A19Rik","D3","Pericyte"
0.124469258024256,0.411687078136607,0.119,0.07,1,"Pbx3","D3","Pericyte"
0.124469258024256,0.332563627534868,0.119,0.07,1,"Grid2","D3","Pericyte"
0.124676188989069,0.506528352231719,0.107,0.061,1,"Ggnbp2","D3","Pericyte"
0.124936399963722,0.0829190856869901,0.17,0.105,1,"Prrc2b","D3","Pericyte"
0.125202352409971,0.238131977613498,0.252,0.171,1,"Luzp1","D3","Pericyte"
0.125382127223948,0.393537071357236,0.119,0.07,1,"Ahnak","D3","Pericyte"
0.125840514327978,0.408286972902818,0.119,0.07,1,"Tln1","D3","Pericyte"
0.126296207141744,0.256307637059643,0.503,0.368,1,"Gucy1a2","D3","Pericyte"
0.12637537585295,0.337107494131634,0.182,0.118,1,"Ankhd1","D3","Pericyte"
0.126814366527853,0.589037333528328,0.138,0.088,1,"Nt5c2","D3","Pericyte"
0.126914850385366,-0.612331718490075,0.195,0.241,1,"mt-Nd1","D3","Pericyte"
0.127403458143382,0.155060421183979,0.126,0.075,1,"Upp2","D3","Pericyte"
0.128083565237418,0.329720245756548,0.107,0.061,1,"Agtpbp1","D3","Pericyte"
0.128106170262356,0.183059469493515,0.138,0.083,1,"Rabep1","D3","Pericyte"
0.12813506607983,0.20496228331185,0.132,0.079,1,"Ccnl1","D3","Pericyte"
0.128309902767395,0.238984621224471,0.126,0.075,1,"Kat6b","D3","Pericyte"
0.128309902767395,0.24756739749464,0.126,0.075,1,"Mrtfa","D3","Pericyte"
0.128499211513549,0.324942205246973,0.17,0.11,1,"Zfp950","D3","Pericyte"
0.129062611402139,0.0104686369464029,0.214,0.136,1,"Usp9x","D3","Pericyte"
0.129221352717109,0.271748746744663,0.126,0.075,1,"Tln2","D3","Pericyte"
0.129525612948017,0.290036957694552,0.113,0.066,1,"Taok3","D3","Pericyte"
0.129525612948017,0.3243564491901,0.113,0.066,1,"Nt5dc1","D3","Pericyte"
0.130024955207902,0.262595778345057,0.119,0.07,1,"Ube3c","D3","Pericyte"
0.130259610819208,0.272213065309329,0.214,0.145,1,"Mbd5","D3","Pericyte"
0.130847893277955,-1.02545057098196,0.088,0.132,1,"Rpl18a","D3","Pericyte"
0.131184856540815,0.458900779874678,0.101,0.057,1,"Slk","D3","Pericyte"
0.131652439025565,0.173921529894199,0.214,0.14,1,"Kmt2e","D3","Pericyte"
0.131885596480514,0.169384951562353,0.264,0.175,1,"Wls","D3","Pericyte"
0.132874045173927,0.321934192635884,0.119,0.07,1,"Usp47","D3","Pericyte"
0.132997049824827,0.441302510268433,0.145,0.092,1,"Dock7","D3","Pericyte"
0.133264435518972,0.421372636834329,0.101,0.057,1,"Mlf2","D3","Pericyte"
0.133264435518972,0.400768375487857,0.101,0.057,1,"Dctn4","D3","Pericyte"
0.133561464083261,-0.993354294291422,0.063,0.105,1,"Lrfn5","D3","Pericyte"
0.133795396094359,0.228183253759313,0.201,0.132,1,"Tmod3","D3","Pericyte"
0.134630684539226,0.13377433865135,0.34,0.228,1,"Carmil1","D3","Pericyte"
0.135369438018056,0.322643128100373,0.101,0.057,1,"Sacm1l","D3","Pericyte"
0.136143465147479,0.207708523329922,0.107,0.061,1,"Ralgapb","D3","Pericyte"
0.136258803841496,0.379675026886587,0.119,0.07,1,"Crlf3","D3","Pericyte"
0.136447139414095,0.227684024330706,0.195,0.127,1,"Zmym4","D3","Pericyte"
0.136964977138326,0.289890603485178,0.101,0.057,1,"Dido1","D3","Pericyte"
0.137005181402763,-0.915042791872728,0.063,0.105,1,"Lrrtm3","D3","Pericyte"
0.137507870104032,0.488291135550182,0.132,0.083,1,"Fxr1","D3","Pericyte"
0.138317136066127,-1.42411299619417,0.075,0.114,1,"Gm12002","D3","Pericyte"
0.138706387899872,0.0649344554948565,0.176,0.11,1,"Tbl1x","D3","Pericyte"
0.138941475245039,0.208147954266784,0.113,0.066,1,"Smarcc2","D3","Pericyte"
0.139123833677598,0.201629098185075,0.132,0.079,1,"Akap7","D3","Pericyte"
0.139322319527182,-1.03330139064971,0.069,0.11,1,"Pcsk2","D3","Pericyte"
0.139342814272806,-0.994252174542137,0.094,0.136,1,"Rps2","D3","Pericyte"
0.139999687941767,-0.418672945808778,0.308,0.329,1,"Nrxn1","D3","Pericyte"
0.140015126134204,-0.943090683650074,0.113,0.158,1,"Ywhah","D3","Pericyte"
0.140105605480462,0.134735330719286,0.145,0.088,1,"Lrba","D3","Pericyte"
0.140127797940781,0.391552108447445,0.189,0.127,1,"Kcnq5","D3","Pericyte"
0.14019953327088,0.363079718905086,0.101,0.057,1,"Scai","D3","Pericyte"
0.140232597029748,0.196188393750679,0.333,0.232,1,"Nlgn1","D3","Pericyte"
0.14201742443863,0.448749725751069,0.164,0.105,1,"Sorbs2","D3","Pericyte"
0.142731347888642,-0.640233770971941,0.258,0.281,1,"Sparcl1","D3","Pericyte"
0.143060307265993,0.15492278902884,0.113,0.066,1,"Fryl","D3","Pericyte"
0.143085165403037,0.0557468625614477,0.157,0.096,1,"Faf1","D3","Pericyte"
0.143492533405718,0.179177309643808,0.101,0.057,1,"Golga4","D3","Pericyte"
0.143504249818081,0.00307400003826175,0.126,0.075,1,"Kat6a","D3","Pericyte"
0.143629065198941,-1.19264967414088,0.075,0.114,1,"Lysmd4","D3","Pericyte"
0.144104511394462,0.195661048874726,0.113,0.066,1,"Vapa","D3","Pericyte"
0.144293016146966,-1.04061816833633,0.069,0.11,1,"Rpl18","D3","Pericyte"
0.144944762170764,-1.06301679331707,0.088,0.127,1,"H3f3a","D3","Pericyte"
0.144960685123048,-0.281407671321763,0.453,0.447,1,"Ptprd","D3","Pericyte"
0.145161125864731,0.181527831292287,0.101,0.057,1,"Ston1","D3","Pericyte"
0.145781582758287,0.122678322253363,0.119,0.07,1,"Jarid2","D3","Pericyte"
0.14690955427568,0.273240083094401,0.226,0.154,1,"Phf20l1","D3","Pericyte"
0.14806600784747,-0.998698260628416,0.082,0.123,1,"Ncl","D3","Pericyte"
0.148078302445866,0.14133093177991,0.289,0.197,1,"Prex2","D3","Pericyte"
0.14831786227368,0.199214352522985,0.314,0.211,1,"Itpr2","D3","Pericyte"
0.148875863361725,0.000881341748476427,0.113,0.066,1,"L3mbtl3","D3","Pericyte"
0.148881856788051,-1.10342522505413,0.069,0.11,1,"Arl6ip1","D3","Pericyte"
0.150106916788892,0.529794422763788,0.126,0.079,1,"Micu1","D3","Pericyte"
0.150190896961277,0.249360195445838,0.27,0.184,1,"Phlpp1","D3","Pericyte"
0.1504928328311,0.0290622995677358,0.113,0.066,1,"Etv1","D3","Pericyte"
0.15111206234502,0.283538591233711,0.327,0.232,1,"9530026P05Rik","D3","Pericyte"
0.151742749330372,0.236497337492782,0.107,0.061,1,"Taf3","D3","Pericyte"
0.152123156887999,-1.24657089442413,0.063,0.101,1,"Rtf1","D3","Pericyte"
0.15218127031911,0.248820858929597,0.164,0.105,1,"March6","D3","Pericyte"
0.152527338842179,-0.996903947467489,0.069,0.11,1,"Asic2","D3","Pericyte"
0.15270475446041,0.198180878833002,0.157,0.101,1,"Cul1","D3","Pericyte"
0.153433029658246,-0.795896676302644,0.189,0.224,1,"Fgfr2","D3","Pericyte"
0.155528639143959,0.282162820986153,0.145,0.092,1,"Tnpo1","D3","Pericyte"
0.157233829588349,0.232097283624244,0.164,0.105,1,"Myo6","D3","Pericyte"
0.157800861906714,0.343620346256745,0.151,0.096,1,"Pik3ca","D3","Pericyte"
0.157855546926129,-1.1465286930415,0.075,0.114,1,"Tspan7","D3","Pericyte"
0.158549246085225,-0.713853476203614,0.151,0.193,1,"Nsf","D3","Pericyte"
0.159270593620226,0.222539916310238,0.553,0.382,1,"Inpp4b","D3","Pericyte"
0.159909561985782,-1.0688932897531,0.063,0.101,1,"Dhx36","D3","Pericyte"
0.159965076940429,0.200762571736184,0.145,0.092,1,"Pibf1","D3","Pericyte"
0.160099116295788,0.186071162892665,0.17,0.11,1,"Ankrd44","D3","Pericyte"
0.160542571519663,-0.865526264385345,0.119,0.162,1,"Serinc1","D3","Pericyte"
0.160567311553208,0.358684573868122,0.119,0.075,1,"Tnik","D3","Pericyte"
0.160850018676347,-0.160756330472351,0.635,0.553,1,"Fry","D3","Pericyte"
0.160924058120386,0.248309426089934,0.302,0.219,1,"Auts2","D3","Pericyte"
0.161967723823938,0.0681208775286379,0.138,0.088,1,"Cd2ap","D3","Pericyte"
0.162350319060236,0.0632125742714167,0.182,0.118,1,"Snrk","D3","Pericyte"
0.162721978862994,0.26133207799064,0.132,0.083,1,"Prickle1","D3","Pericyte"
0.164164483241256,0.155453459864717,0.208,0.136,1,"Cnot4","D3","Pericyte"
0.166160907681448,-0.768527754045379,0.189,0.224,1,"Ankrd12","D3","Pericyte"
0.166450748640912,0.303542349616078,0.126,0.079,1,"Hectd1","D3","Pericyte"
0.16699940922897,-0.979248999994446,0.075,0.114,1,"Rps19","D3","Pericyte"
0.169132627173888,0.26924804023792,0.132,0.083,1,"Gapvd1","D3","Pericyte"
0.170105543387441,-0.44759463378521,0.27,0.311,1,"Syt1","D3","Pericyte"
0.170878146576366,0.280448485344393,0.126,0.079,1,"Atxn7","D3","Pericyte"
0.171659081202935,0.0174990451515198,0.164,0.105,1,"Numb","D3","Pericyte"
0.171780202816607,0.356248308651363,0.119,0.075,1,"Nsd2","D3","Pericyte"
0.172156438900415,0.201150303152284,0.164,0.105,1,"Btrc","D3","Pericyte"
0.172472948182551,0.129122361555247,0.182,0.123,1,"Cox16","D3","Pericyte"
0.172685861662431,-1.06922202396293,0.069,0.105,1,"Scn2a","D3","Pericyte"
0.172818098833049,0.0731007382335864,0.151,0.096,1,"Tom1l2","D3","Pericyte"
0.173021284424312,0.289117337803258,0.138,0.088,1,"A330023F24Rik","D3","Pericyte"
0.173112455748579,-0.536286641809953,0.157,0.202,1,"Dlgap1","D3","Pericyte"
0.173360477256626,-1.12648157478971,0.094,0.132,1,"Rps20","D3","Pericyte"
0.173510462698552,0.325428904157777,0.132,0.083,1,"Nufip2","D3","Pericyte"
0.17461803801922,0.168205430393283,0.132,0.083,1,"Atf7","D3","Pericyte"
0.175421577233187,0.0402236610789253,0.151,0.096,1,"Cltc","D3","Pericyte"
0.176189267412232,0.09606640220945,0.233,0.158,1,"Gnb1","D3","Pericyte"
0.177013117340959,0.148726589732066,0.119,0.075,1,"Upf2","D3","Pericyte"
0.178516136217985,0.281453185346864,0.157,0.105,1,"Hdac9","D3","Pericyte"
0.178925663634298,0.208535781773371,0.113,0.07,1,"Usp15","D3","Pericyte"
0.179534676960633,0.227150788203152,0.113,0.07,1,"Bicra","D3","Pericyte"
0.181014607333972,0.393663367320518,0.101,0.061,1,"Lbh","D3","Pericyte"
0.182680177022447,0.221207112484409,0.157,0.105,1,"Dab2ip","D3","Pericyte"
0.182855851743957,0.165393338769794,0.434,0.298,1,"Specc1","D3","Pericyte"
0.182965734467795,0.294045528145503,0.119,0.075,1,"Pag1","D3","Pericyte"
0.183852631970183,0.149062401294198,0.403,0.285,1,"Dock6","D3","Pericyte"
0.184462353414145,0.202485802093407,0.113,0.07,1,"Zdhhc14","D3","Pericyte"
0.184676269737887,-0.945433738369357,0.069,0.105,1,"Aco2","D3","Pericyte"
0.184946783694058,0.309966029154027,0.107,0.066,1,"Larp4b","D3","Pericyte"
0.185057718729392,0.218492607705832,0.182,0.123,1,"4930402H24Rik","D3","Pericyte"
0.185647224461858,-0.275607303423576,0.403,0.404,1,"Grm3","D3","Pericyte"
0.185985477573068,-0.993774695864086,0.082,0.118,1,"Tmsb10","D3","Pericyte"
0.186567882285167,0.171788255512326,0.132,0.083,1,"Cdk6","D3","Pericyte"
0.186676606678234,0.231083926848828,0.176,0.118,1,"Ubr2","D3","Pericyte"
0.186904238361621,0.133675234171624,0.138,0.088,1,"Nisch","D3","Pericyte"
0.186932042695294,0.352959566364278,0.101,0.061,1,"Numa1","D3","Pericyte"
0.186932042695294,0.265299106431065,0.101,0.061,1,"Sf3b2","D3","Pericyte"
0.187053748378653,-0.562379556855225,0.113,0.158,1,"Fam155a","D3","Pericyte"
0.187100565558204,0.213051051372881,0.428,0.311,1,"Abcc9","D3","Pericyte"
0.187817501478671,0.270535751168977,0.151,0.101,1,"Atxn2","D3","Pericyte"
0.188266217547962,0.320370523989461,0.101,0.061,1,"N4bp2l2","D3","Pericyte"
0.18886897882164,0.0690596883460449,0.126,0.079,1,"Kank2","D3","Pericyte"
0.189060240511819,-0.993092925664895,0.094,0.132,1,"Rps12","D3","Pericyte"
0.189500127888011,-0.957276345912325,0.082,0.118,1,"Rpl12","D3","Pericyte"
0.190459219379237,-0.540133605739056,0.245,0.276,1,"Prpf4b","D3","Pericyte"
0.190682487581733,-0.894782199797173,0.082,0.118,1,"Ryk","D3","Pericyte"
0.191060718871339,-0.812654304992332,0.151,0.184,1,"Cdc42","D3","Pericyte"
0.192310875457391,0.29479380770924,0.101,0.061,1,"Acta2","D3","Pericyte"
0.192991149673397,0.17730804797961,0.101,0.061,1,"Cnot6l","D3","Pericyte"
0.193381939284528,0.162229077239649,0.252,0.175,1,"R3hdm1","D3","Pericyte"
0.193423569544465,0.0554574048172314,0.119,0.075,1,"Rasl12","D3","Pericyte"
