baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,timepoint,comparison,cell_type,dataset
73.37404611455483,0.06449972411774699,0.29357399154654074,0.21970517135378373,0.8261007769131733,0.9321233322222591,AU021092,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
10.259588751089355,0.44784275620154357,0.6261984351703103,0.7151770605746428,0.4744996417636953,,AU022252,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.931140238814323,0.5823332442430224,0.7586632133334098,0.7675780689093519,0.4427378958369028,,AU040320,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.1227046014400734,2.7950886004524804,2.4016507175963495,1.1638197761121136,0.24449705602297267,,AU041133,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.9862896075173188,1.2914447435886611,1.9926946810132706,0.6480896225065301,0.5169269855873189,,AV099323,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.356448278854897,-0.24797378439079432,0.6783626339877952,-0.36554752866186874,0.7147027350194579,,AV356131,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.044194542949861,0.6187719179019824,1.1534175242647948,0.536468282200235,0.5916349510845678,,AW011738,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
64.17714599910651,-0.24333078811153327,0.39267255895840364,-0.6196786165984919,0.5354693965381143,0.7729157430576545,AW112010,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.318176868423495,0.8301987395904984,0.911343726340838,0.9109611616287224,0.36231583781997134,,AW146154,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.573051976136809,0.15203861574838204,0.7925670496092211,0.1918306038881447,0.8478748977011529,,AW209491,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.370501272244192,-0.4210734348185284,0.7984790679112912,-0.5273443622260471,0.597954472790086,,AW549877,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.659262040269889,-0.45467268926980037,0.8817197991336206,-0.5156657361177128,0.6060878894985391,,AW554918,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.43690976381931,0.2327904197341488,0.8896041939826582,0.2616786446250576,0.7935692061011814,,Aaas,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.2632429058899337,-1.286102294517986,1.607988183119998,-0.7998207375022787,0.4238146662766271,,Aacs,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
45.875690837969216,-0.9094339620577182,0.3288161573426211,-2.765782464607123,0.005678640173459307,0.0643807277497013,Aaed1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
9.78927985476422,0.17905886584636352,0.610626756168789,0.2932378315189127,0.7693403690290497,,Aagab,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.956241197292363,-0.3877914447103228,0.758754739672839,-0.5110893210071166,0.6092885132910684,,Aak1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
21.879875312133404,0.47728391001804416,0.43091524334755965,1.1076050740518486,0.2680324111326877,0.5514177937819396,Aamdc,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
31.987340244065717,0.4421137444803455,0.36653537382409485,1.2061966621877038,0.22774167062586614,0.5072909696892727,Aamp,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.871278632840773,0.5034077352877038,0.7186682152701267,0.7004730758803452,0.48363191376080006,,Aar2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.222985772735435,1.0148825285945462,0.8596022102992067,1.1806420649398865,0.23774494556726666,,Aars,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.1615218486451995,0.6661756902211455,1.1876185032458426,0.5609340780734233,0.574842477610555,,Aars2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.5162706031491395,0.9938321652584128,1.4790711666872463,0.6719299163165698,0.501628314000266,,Aarsd1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.0577704872359965,0.6303514293192929,1.2749871866754252,0.494398246434897,0.6210249521815366,,Aasdh,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
12.938068241572138,0.45378717021219517,0.5994147636701401,0.757050372656346,0.4490196844453158,0.7108471114788731,Aasdhppt,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.79267154222766,1.8757891961916355,0.9969998046574075,1.8814338653117397,0.05991292375149963,,Aatf,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.7213581541003137,-2.234885386448056,2.60906398076796,-0.8565851213009474,0.3916742114279549,,Aatk,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.705021865432451,0.9027544780597986,0.7463033347099228,1.209634790672195,0.2264190620894445,,Abca1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.6670874463607872,-1.6731721220298854,1.499264048540984,-1.1159956270932667,0.26442400642589725,,Abca2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
8.798441106319792,-0.148204928525319,0.6199732513076536,-0.23905052066798643,0.8110664082955314,,Abca3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.5135213695331373,-1.2439274092182062,1.2450461960683097,-0.9991014093664665,0.31774556849909397,,Abca5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.661252679811358,-0.6668136780317827,0.7530749627513131,-0.8854545842230896,0.3759115039376647,,Abca7,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.97812821000645,-0.4220572486986786,0.8500357401194709,-0.49651706249358324,0.6195296522163374,,Abcb10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
504.7289016338519,-1.538120205066984,0.2535555684741801,-6.066205582953359,1.3096746977316302e-09,4.108012968551547e-07,Abcb1a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
9.623962202443613,0.35445049691136815,0.7831626383282574,0.4525886189718905,0.6508449955094113,,Abcb1b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.34857095795334875,-0.45687503056237616,3.17919555051823,-0.14370774722803778,0.8857312533023911,,Abcb4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.8524140386218905,0.47408092437419425,2.137618927149409,0.221779905834946,0.8244852227592614,,Abcb6,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.552469382104705,0.2689989195906629,0.9117183188408566,0.2950460838964645,0.7679586759461519,,Abcb7,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.235227771732266,1.182286807268704,1.9003520262191018,0.6221409459703924,0.5338491929468951,,Abcb8,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.2321818226804548,1.1495162763039783,1.9073735644310428,0.6026697117650741,0.546728434572273,,Abcb9,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.5953071913569765,0.35804170851728906,1.1908719532355696,0.30065508516217765,0.7636775217569625,,Abcc1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.7648286454679761,-1.6857466580235623,2.211090793836607,-0.7624049915645996,0.44581832802120636,,Abcc10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
30.765830091827837,-0.6642669621292804,0.3732289572632382,-1.779784095532473,0.07511130145203498,0.2908631056229009,Abcc4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.088779153413634,0.21093075735106465,0.6849306830349418,0.3079592761364204,0.7581133202499174,,Abcc5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.8069174236305954,0.6823372848288964,1.1948556278695988,0.5710625358525437,0.5679572529349158,,Abcd1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
13.001351326318204,0.044393922073931766,0.5557517230012766,0.0798808536916219,0.9363320177015665,0.9796402364433778,Abcd3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
12.566848593841097,-1.0524558053261908,0.5613931910954546,-1.8747213575435757,0.060831067099270754,0.2623374616884225,Abcd4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
19.043945023093443,0.7350667815579868,0.5158392349369778,1.4249919970662814,0.15415951448502316,0.42396690221394834,Abce1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
72.30615543903701,-0.2624698709517011,0.326910885278131,-0.8028789580634355,0.4220446991931759,0.6902198906068333,Abcf1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
16.42140499697088,0.705026762395294,0.527276260279666,1.337110762432865,0.18118648463783738,0.45562929461305446,Abcf2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
9.273184601457645,0.31135460546113775,0.6094173536552996,0.5109053813345248,0.6094173128433205,,Abcf3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.239714279090055,-0.40099384572381985,0.6968128954502872,-0.5754684626849418,0.5649745137142166,,Abcg1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
273.34987447321737,-0.44727011959592744,0.2986779905204527,-1.4974994267791537,0.1342633546280745,0.394330152222819,Abcg2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.308925408748721,-1.2727982219054745,1.7102022342380663,-0.7442384277275459,0.45673224381674604,,Abcg3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.4169632609401115,-2.055510490578635,1.5676535624922001,-1.3112020026356188,0.18978952595982468,,Abhd1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
13.116471192511975,-0.08461063434574775,0.5711920400065547,-0.14812992552343135,0.8822402328099497,0.9567405722839071,Abhd10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.026588648369426,1.450461392168263,0.6827367869295792,2.1244810883727445,0.03362993578506154,,Abhd11,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.591844831053305,0.3392943968146363,0.7690733005259602,0.4411730280879558,0.6590877379509659,,Abhd12,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.639753479642183,-0.07151570995252099,0.7406387417279319,-0.09655950455099438,0.9230762168490149,,Abhd13,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.924872034178178,1.3181932119353614,0.7602714174591035,1.7338455473452934,0.08294549164033878,,Abhd14a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
10.253229962744717,0.14719813198451334,0.7105082449280359,0.20717301035601965,0.8358747446577388,,Abhd14b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
25.013633990212895,-0.012838032127555972,0.4166055180415464,-0.030815799531190288,0.9754164402002117,0.9935774737263467,Abhd16a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
29.73981650270796,0.45148492433907295,0.38911740975175335,1.160279424729694,0.24593505877948263,0.5253322828498972,Abhd17a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.0967755040390825,-0.22148823819528227,1.0113560737544813,-0.21900124391703724,0.8266490787820486,,Abhd17b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.4865201311389353,-0.0014749394054258565,1.290581131307671,-0.0011428490388135349,0.9990881385950999,,Abhd17c,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.901694828006633,0.011943994599599451,1.2168875323349382,0.009815200075788077,0.9921687291402339,,Abhd18,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
53.444852077220546,-0.5723121303611494,0.3141396775678152,-1.8218396822464458,0.06847931468576485,0.27847465479388384,Abhd2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.2686142719699563,-0.6045270653444417,3.421378358062141,-0.1766910882334698,0.8597510412974525,,Abhd3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.543046875279556,0.4283187830554371,0.5724601805956507,0.748207120030195,0.45433523702702916,,Abhd4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
17.56987745462696,0.26453299375482064,0.5028299419832155,0.5260883882759129,0.598826796111267,0.8110190200643382,Abhd5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
15.216035141439646,-0.10342591303905663,0.5087825896005916,-0.20328115614225087,0.8389152832574477,0.9374109749890974,Abhd6,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
9.147586032778845,0.4801527386075138,0.6756529635203453,0.710649940919049,0.4773011874544929,,Abhd8,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
42.713816876920795,-0.1485330264098928,0.33493198652058626,-0.4434722044702749,0.6574242197032063,0.8400987452681172,Abi1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.416827208675672,-0.9075802994330041,0.7557896276712056,-1.20083719887703,0.22981435905881964,,Abi2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
14.099251241992613,1.8911522023731067,0.6323491312032525,2.990677315827993,0.0027835946838299925,0.03829477481701788,Abi3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.135616927862506,-1.426228751261991,0.8002373551114621,-1.782257154270606,0.07470730625607074,,Abl1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
8.275096928614982,-0.21653769248199423,0.7886257289026062,-0.2745759928265493,0.7836420126014252,,Abl2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
280.2665982576372,-1.17377515338219,0.25463582451602473,-4.609623000271598,4.033998132335723e-06,0.0003272407105627513,Ablim1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
17.436711966029414,-1.7408107693870474,0.46602579484584966,-3.7354386573448504,0.00018738825564322876,0.0055450424075559205,Abr,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
22.453876297406364,0.6571065832479969,0.44229182840406084,1.4856855610899722,0.13736231157519235,0.39894885441848965,Abracl,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.460167312496734,-0.09404108147690964,0.8729235080455238,-0.10773118218280966,0.9142089336499835,,Abraxas1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
14.046043900239681,-0.35708584434000196,0.5284923857340177,-0.675668853476572,0.4992509152854048,0.7447607978496605,Abraxas2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.512318003248227,-0.003228493858221576,0.7020654044740129,-0.0045985656573412316,0.996330888391839,,Abt1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.325884483754247,-0.19517631990300663,0.8157836993175281,-0.23925008561250743,0.8109116674223737,,Abtb1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
28.424375503053284,-0.03458369323269856,0.3778590295390391,-0.09152538520751557,0.9270751364063224,0.9749415549378065,Acaa1a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
18.088959955430262,0.14433581460560385,0.502876357941258,0.28702048192622337,0.7740966374420069,0.9046417299084916,Acaa2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.310769503187283,1.3238666117000446,1.9527359151513572,0.6779547615364218,0.4978003769348802,,Acaca,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
10.040076700050298,-1.7258146073168612,0.7995282335087722,-2.158541168387553,0.03088578121661848,,Acacb,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.5837997666519342,0.6389119854715539,2.751883955566918,0.23217257551106696,0.8164039773878858,,Acad10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.044162771147982,-0.7465010582526388,1.018836412204282,-0.7326996260739861,0.4637416520924428,,Acad11,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.386495913881433,1.0208055753075225,1.0603623778082778,0.962695015092371,0.3357005990766836,,Acad12,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.530546735436457,-0.8130660650182094,0.7361309478409201,-1.1045128144699539,0.2693707478968119,,Acad8,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.059190659550505,0.2218136490713155,0.8100797615791573,0.2738170481372295,0.7842252216295401,,Acad9,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
66.60968237207281,0.3437516349888345,0.30242611945244885,1.1366466481506514,0.2556860308843625,0.5347654914394128,Acadl,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
44.888495091565005,-0.43681625173811967,0.3731473533344006,-1.1706266916669281,0.24174886359429693,0.520383797698894,Acadm,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.402919329584484,0.05911637560490959,0.812477973078166,0.07276058867287248,0.9419966334745428,,Acads,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
21.544215737241796,-0.3356685075496911,0.5026517703493555,-0.6677953353598917,0.5042642445479921,0.7474896057363742,Acadsb,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
28.519585567468166,-0.16756548542196498,0.35786796673590554,-0.46823270311204646,0.6396181878594884,0.8325275310744248,Acadvl,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.7929097816307173,-0.9477349008501986,2.1508496194645934,-0.44063280494994167,0.6594788496597568,,Acap1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
22.0207046665366,-0.43311573581472584,0.502970506823709,-0.8611155722626352,0.38917439337985116,0.6633078987978168,Acap2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.613266631453293,-0.35856426612943787,0.8270593645325282,-0.4335411477168947,0.6646216795759576,,Acap3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
35.04162294557484,0.022025211207932504,0.37487379877619936,0.05875366931440736,0.9531483112017057,0.9851851503084414,Acat1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.097158934641552,2.3977676985785514,1.1555550355691826,2.0749922113380794,0.0379872566295779,,Acat2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
37.878831557266814,-0.3237490894149356,0.3716759252592191,-0.8710520843908366,0.3837257149627399,0.6570679522930776,Acbd3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
8.38655386100253,-0.7602241578815778,0.6794368871217914,-1.1189032745955476,0.2631814058362899,,Acbd4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
66.30332577440576,-1.1213748419912763,0.40318769656557185,-2.781272473201332,0.0054146270712844115,0.06198496440484953,Acbd5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
24.822558749317913,0.14915498252402554,0.4481882586843653,0.33279538148068116,0.7392887447630321,0.8870219734459684,Acbd6,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.2755251490361492,0.8502722562882293,3.5615405499357786,0.2387372105881432,0.8113093610199162,,Accs,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
12.459071120475778,0.7140893329266528,0.5696957059694305,1.2534574606131406,0.21003927111855025,0.4887373629262157,Acd,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
17.92963960522321,2.116088289795962,0.5851143069163223,3.6165382811235647,0.0002985691800023712,0.007936542327181675,Ace,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.6437992979098098,-1.0713148652057722,2.5440116330009315,-0.42111240817796214,0.6736730013041248,,Ace2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
33.61672362504637,-0.09859936328433436,0.39964799218679153,-0.24671552268990254,0.8051283924860728,0.9205039655726626,Acer2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.249254934160048,1.0796244870720453,0.7638131656168968,1.4134667163010763,0.1575185410768134,,Acer3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
119.98778606310007,-0.37992784552336784,0.23348191833680856,-1.6272259891890393,0.10368910995916693,0.3449566833285823,Acin1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
78.44247714219242,2.597104663850389,0.44890576625777184,5.785411681165782,7.233495781867298e-09,1.7016798826842817e-06,Ackr1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.239787621355725,-0.019835786846076998,0.86008225851896,-0.023062662494903362,0.9816002887714651,,Ackr3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
11.84766734218428,-0.28906411348173183,0.5499602280933692,-0.5256091235613062,0.5991598163510423,,Acly,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.34506356224789,-0.6097677557218447,0.6504124946297568,-0.9375092894993525,0.3484966476060908,,Aco1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
37.28214420403424,0.8438780472746591,0.35708318904354974,2.363253362710783,0.018115280131643867,0.13226512741415017,Aco2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.8340634338539369,1.0108729734034847,2.071836476730954,0.4879115628847746,0.6256124839472914,,Acot1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.853737365609906,-0.3616115600545821,1.0368240844452923,-0.3487684800918245,0.727263128545595,,Acot10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
20.699501246893824,0.15025096834870502,0.4523841490104591,0.3321313725897837,0.7397900615556116,0.8870219734459684,Acot13,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.3237836964963,-0.30230387276925624,0.8764181195888918,-0.34493110766703483,0.7301461636238544,,Acot2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.485404775834468,2.9158966394080803,1.1238977265630148,2.594450162583002,0.00947423480641795,,Acot7,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
8.404703381727943,0.07287428764282243,0.6894675183309559,0.10569647692647582,0.9158231756995108,,Acot8,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
29.00963671448009,0.14782377402963764,0.42264745863756537,0.3497566849358523,0.7265213086806142,0.8799211168209926,Acot9,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
23.945259602956828,0.32415757566898346,0.4446631952697296,0.7289957413101207,0.46600426753067903,0.7226598809267781,Acox1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.707918216862247,-0.335620193236247,0.8823298759001535,-0.3803794957003434,0.7036637328666296,,Acox3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
28.448074846959628,0.35453461721874446,0.39365340688630746,0.9006263149683318,0.367787038287565,0.6455383528612475,Acp1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
6.589203345623164,0.9370662230759143,0.7936395571708339,1.180720157670023,0.23771391099949535,,Acp2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.7151136427271148,-0.8127705897415958,1.4271664730625264,-0.5694994978388811,0.5690172114087024,,Acp5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.1648498786834893,-0.21674836068851655,1.3997450109032499,-0.15484846096979457,0.8769407856103447,,Acp6,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.1150321995778714,0.3188131597555273,1.372337605258742,0.2323139426725962,0.8162941839602993,,Acrbp,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.4385095093326656,0.47447933359536254,1.226132935312377,0.38697217889712854,0.6987768045186067,,Acsf3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.852977283290043,0.04339560364557646,0.9682587096505364,0.04481819085442442,0.9642522254563377,,Acsl1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
26.977315759013344,-0.5758076968715545,0.39747595614866105,-1.4486604484226844,0.14743243099411502,0.41512243436703244,Acsl3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
8.61660814032896,0.6766458582839384,0.6964594540484728,0.9715509701973902,0.3312739843560757,,Acsl4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
21.01943190478109,0.424389705524342,0.4436987043818053,0.9564817326109482,0.338828909107847,0.6205995130574643,Acsl5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.9314820347973056,-1.5852356184954857,2.2813269572190538,-0.6948743640095736,0.48713403977065084,,Acss1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.3269285134914597,-1.163276588259489,1.197301282474305,-0.9715821784267186,0.3312584520881171,,Acss2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.6536896709731064,0.7920322530492766,1.4804368373109815,0.5349990172413561,0.5926505368545019,,Acta1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
5.1367310104893855,0.37737631132770855,0.9159239189236854,0.4120170939210416,0.6803268941037002,,Acta2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1725.3827613143378,0.7116231840877064,0.1980330449933975,3.59345675925668,0.0003263198230388842,0.00851058676556947,Actb,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.674545364463763,1.4984335370810604,1.7428765955351169,0.8597473515449872,0.3899283266818915,,Actc1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.5441394210061056,0.6117176721052077,2.463302074204469,0.24833238217556564,0.803877246187136,,Actg-ps1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
59.336994037115524,-0.0031888080401268728,0.5873320878520722,-0.005429310105954944,0.9956680585730591,0.9987929887565874,Actg1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
1.2117181439304534,0.5319809661435101,2.1601945157307663,0.24626530725338305,0.8054768638624717,,Actg2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
21.141298799894674,0.7986062752639572,0.49499328387049996,1.6133679007105246,0.1066646026217133,0.350948919814798,Actl6a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
45.42163183138001,1.0338771179606632,0.5014324407414142,2.0618472878060707,0.03922227736578356,0.20504535000667962,Actn1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
129.79333221525056,-0.05344613744589847,0.2912782221079353,-0.18348827131365011,0.8544149206855876,0.9470016965431542,Actn4,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
37.34021656788194,0.3532297064671603,0.3566987448153141,0.9902745989477761,0.3220399185991545,0.6068072955582787,Actr10,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
21.386945653010486,-0.05220410683724694,0.4184854291689293,-0.12474533926048306,0.900725162182664,0.9636648396971462,Actr1a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
24.140185483361215,0.22822917154642855,0.44149942554765237,0.5169410385151114,0.6051973186965686,0.8149551758635819,Actr1b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
53.97227002052006,0.3323508592944087,0.3011545643336709,1.1035889827197614,0.269771472504827,0.5525461725685057,Actr2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
54.914654589406304,0.6458041866559324,0.29926135434634593,2.1579939316471846,0.030928303607897344,0.17942992413706166,Actr3,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
2.233819426411554,0.41184837484550374,1.3338634372749334,0.3087635235634803,0.7575014182043478,,Actr5,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
13.641180955745735,-0.42496933647004675,0.5394194342944556,-0.7878272628903219,0.4307977518520061,0.6955742698914511,Actr6,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
13.581436310578178,-0.05396458130659231,0.5079102211442065,-0.106248268020719,0.9153853753054703,0.9711936081720578,Actr8,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.6152144363024923,-1.9259851084493287,1.0002277052423931,-1.9255466513823365,0.05416100552966865,,Acvr1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
0.7740212749159575,-0.10157198074740245,2.59995485722987,-0.039066824743112134,0.9688371107869203,,Acvr1b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
7.310835745688979,-0.7659926951016308,0.6667831016489298,-1.148788403916295,0.2506432421202881,,Acvr2a,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.773804880465687,-0.1066040804346975,0.9518574143245512,-0.1119958502506859,0.9108266968914076,,Acvr2b,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
145.93992130475704,0.11493563624335958,0.26836828458610706,0.4282757793851084,0.6684503506173307,0.8454459407673498,Acvrl1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
3.242873718415797,1.48658738162337,1.1087501410236127,1.3407776257425619,0.17999266263599878,,Acy1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
10.851954147686444,1.291908955587842,0.6889592450553081,1.875160199764981,0.060770687749833956,,Acyp1,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
13.177599666273588,0.17796129447591688,0.5677053408703195,0.3134747582312572,0.7539199950042381,0.8946263749041463,Acyp2,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
4.303620770957332,4.74283436880991,2.021450208849977,2.3462533719829564,0.01896321153533785,,Ada,Day 2,Stroke_vs_Sham,Endothelial,GSE225948
