gene_norm,n_dataset_tp,n_datasets,datasets,cell_types,timepoints,max_log2FC,min_padj
Mcm3,1,1,GSE223744,Endothelial,1d,0.6983769862991108,0.0031870426220549
Aars,1,1,GSE223744,Endothelial,1d,0.6982383390632847,0.0005212720851549
Ifrd2,1,1,GSE223744,Endothelial,1d,0.6982050138971309,0.0058621675487147
Ago2,1,1,GSE223744,Endothelial,1d,0.6981089117910843,7.967359076249419e-06
Dusp16,1,1,GSE223744,Endothelial,1d,0.6980597350558295,0.0286965169885314
Tirap,1,1,GSE223744,Endothelial,1d,0.6975327479544932,8.271166941316764e-05
Uhrf1bp1l,1,1,GSE223744,Endothelial,1d,0.6971459974753696,0.0073264642580371
Mob3a,1,1,GSE223744,Endothelial,1d,0.6969371233598814,0.0039779835531331
Fnip2,1,1,GSE223744,Endothelial,1d,0.6962059671988245,0.001436066029965
Map3k8,1,1,GSE223744,Endothelial,1d,0.6960525428627139,0.0104115390273621
Ddx31,1,1,GSE223744,Endothelial,1d,0.6958172687969667,0.027313607421957
Rpl39,1,1,GSE225948,Endothelial,Day2,0.695392509918207,0.0199134520087373
Babam2,1,1,GSE223744,Endothelial,1d,0.6947911765644448,6.869078608934678e-05
Psmb1,1,1,GSE225948,Endothelial,Day2,0.6934695196544177,0.0367136614593413
Psmd12,1,1,GSE223744,Endothelial,1d,0.6932073595394662,8.755891843383723e-06
Hacd2,1,1,GSE223744,Endothelial,1d,0.6930079794054582,0.0007082052416462
Cnksr3,1,1,GSE223744,Endothelial,1d,0.6929172684314415,0.0080874543332297
Mgat2,1,1,GSE223744,Endothelial,1d,0.6911962505086806,7.736036783427464e-05
Plekhg1,1,1,GSE223744,Endothelial,1d,0.6907900254557268,0.0003018551121087
Sema3g,1,1,GSE223744,Endothelial,1d,0.6904391585294812,0.006964653049829
Robo4,1,1,GSE223744,Endothelial,1d,0.6901928824993303,0.0004319127056915
Rrp7a,1,1,GSE223744,Endothelial,1d,0.6899273408126071,5.137467201154022e-05
Slc25a4,1,1,GSE225948,Endothelial,Day2,0.6895474316752929,0.0439841004621471
Nat10,1,1,GSE223744,Endothelial,1d,0.6874613150870774,0.0205168899544102
Pafah1b3,1,1,GSE223744,Endothelial,1d,0.6856171963009042,0.0167996926731099
Crk,1,1,GSE223744,Endothelial,1d,0.6848142658696832,0.0011495510694492
Gab2,1,1,GSE223744,Endothelial,1d,0.6846173929775825,0.0015611629507492
Ubac2,1,1,GSE223744,Endothelial,1d,0.6838462127853759,0.0134151722575997
Atp13a3,1,1,GSE223744,Endothelial,1d,0.6833784129776519,0.0015014107787185
Utp4,1,1,GSE223744,Endothelial,1d,0.6823842625829171,0.0033097451750351
Nemp1,1,1,GSE223744,Endothelial,1d,0.6817246860201673,0.0361956419459906
Dapk1,1,1,GSE223744,Endothelial,1d,0.6811729541227255,0.0072619122373806
Dcbld1,1,1,GSE223744,Endothelial,1d,0.6811401318048204,0.0154542773026523
Snx18,1,1,GSE223744,Endothelial,1d,0.6809376292606587,0.0313865944507867
Cmss1,1,1,GSE223744,Endothelial,1d,0.6808595233665274,0.037811055594581
Ipo9,1,1,GSE223744,Endothelial,1d,0.6807816736162171,0.0072987343144461
Atp5h,1,1,GSE225948,Endothelial,Day2,0.6800718438427836,0.0244106340008834
Sp3,1,1,GSE223744,Endothelial,1d,0.679974707601094,9.919834574770389e-05
Ptbp1,1,1,GSE234052,Endothelial,24h,0.67993444,0.008728803811498
Tmbim1,1,1,GSE223744,Endothelial,1d,0.6798450503475153,0.010179381927925
Nop56,1,1,GSE223744,Endothelial,1d,0.6784965742316666,0.0003220101558426
Ppia,1,1,GSE223744,Endothelial,1d,0.6784754393784671,7.769853219684173e-08
Ndfip1,1,1,GSE223744,Endothelial,1d,0.6763356805230347,0.0050607295866018
Klhdc4,1,1,GSE223744,Endothelial,1d,0.6760231534475383,0.0072619122373806
H3f3b,1,1,GSE223744,Endothelial,1d,0.675192598911037,6.198507767812854e-06
Cad,1,1,GSE223744,Endothelial,1d,0.6747325382458997,0.0048082488898527
Ywhah,1,1,GSE223744,Endothelial,1d,0.6738518141934529,0.0004921164041118
Aatf,1,1,GSE223744,Endothelial,1d,0.6735574314500824,0.0303644083180128
Ly6c1,1,1,GSE223744,Endothelial,1d,0.6728409667862544,2.797293511282127e-05
Ppp4r1,1,1,GSE223744,Endothelial,1d,0.6728344693044374,0.0003047750010885
Tuba1b,1,1,GSE234052,Endothelial,24h,0.67237324,1.8640409468960248e-11
Rac1,1,1,GSE223744,Endothelial,1d,0.671564093904245,0.0026028973549929
H2-d1,1,1,GSE223744,Endothelial,1d,0.6704995377518602,0.002799338040323
Lamp2,1,1,GSE223744,Endothelial,1d,0.6693216461285479,2.047438874695715e-06
Zfp384,1,1,GSE223744,Endothelial,1d,0.6691562208169264,0.0022993191152092
Ybx3,1,1,GSE223744,Endothelial,1d,0.6685829161927834,0.0051844521394664
Larp7,1,1,GSE223744,Endothelial,1d,0.6681939604552042,0.0051066492411847
Srp54a,1,1,GSE223744,Endothelial,1d,0.6667802712251998,0.0070693975484297
Pign,1,1,GSE223744,Endothelial,1d,0.6665808438142607,0.0002246293836578
Tspan2,1,1,GSE223744,Endothelial,1d,0.6658209867864605,0.0255081943168159
Acvrl1,1,1,GSE223744,Endothelial,1d,0.6651802454876365,0.0001183400999075
Elp5,1,1,GSE223744,Endothelial,1d,0.6645577737831743,0.0001806140255084
Mgrn1,1,1,GSE223744,Endothelial,1d,0.6643853763882656,0.003841394199534
Txndc11,1,1,GSE223744,Endothelial,1d,0.6632987378024972,0.0001833167237114
Sod2,1,1,GSE223744,Endothelial,1d,0.6623667256010136,0.0003042790290066
Irak3,1,1,GSE223744,Endothelial,1d,0.6619548045120978,0.0047543161909366
Mbd3,1,1,GSE234052,Endothelial,24h,0.6608082,0.0047495942343201
Lmo4,1,1,GSE234052,Endothelial,24h,0.6604446,0.0426063463712522
Slc25a37,1,1,GSE223744,Endothelial,1d,0.6598549704066897,0.0094588243344931
Ddah1,1,1,GSE223744,Endothelial,1d,0.6594091905730011,0.003872790215911
Fbxo30,1,1,GSE223744,Endothelial,1d,0.6588589253069104,0.0014880863825833
Trnau1ap,1,1,GSE223744,Endothelial,1d,0.6584438680673864,8.236030579806789e-05
Dpp9,1,1,GSE223744,Endothelial,1d,0.6581998992709904,0.0004679131211655
Myef2,1,1,GSE223744,Endothelial,1d,0.6558835959114891,0.0005393125190259
Tmem88,1,1,GSE223744,Endothelial,1d,0.6554448029954129,0.0048899597868513
Iars,1,1,GSE223744,Endothelial,1d,0.6550712966269115,0.0001374799339544
Dlgap4,1,1,GSE223744,Endothelial,1d,0.6539048289939576,4.96412008368305e-06
Rsad1,1,1,GSE223744,Endothelial,1d,0.6537285236044633,0.0303644083180128
Pdlim5,1,1,GSE223744,Endothelial,1d,0.6535607933242376,0.0078517484359107
Nars,1,1,GSE223744,Endothelial,1d,0.6532899381246232,0.0022993191152092
Rabl3,1,1,GSE223744,Endothelial,1d,0.6531395802979338,0.0149575250950198
Rps4l,1,1,GSE223744,Endothelial,1d,0.6524744991616023,0.0015136689087843
Zcchc14,1,1,GSE223744,Endothelial,1d,0.650970885271918,0.0001088187080814
Golt1b,1,1,GSE223744,Endothelial,1d,0.6504255059328377,0.0010780175984054
Nop2,1,1,GSE223744,Endothelial,1d,0.6493637682611361,0.0027367368587487
Prps1,1,1,GSE223744,Endothelial,1d,0.6492347520621229,0.0006387987396173
Stn1,1,1,GSE223744,Endothelial,1d,0.6488382774718743,0.0239658472607425
Esyt1,1,1,GSE223744,Endothelial,1d,0.6480055373718957,0.0003746804542686
Gjc1,1,1,GSE223744,Endothelial,1d,0.6468957598455597,0.0015864666895374
Ddx27,1,1,GSE223744,Endothelial,1d,0.6461517291325232,0.0033911187243007
Smim7,1,1,GSE223744,Endothelial,1d,0.6459930620580693,0.002113451662402
Atf5,1,1,GSE223744,Endothelial,1d,0.6459062396824585,0.0364641191536078
Rnf2,1,1,GSE223744,Endothelial,1d,0.6458840426252532,0.0023434743638298
Prcp,1,1,GSE223744,Endothelial,1d,0.6455752992389486,0.003987673831469
Traf3,1,1,GSE223744,Endothelial,1d,0.6448822581467968,0.0158854707593481
Ptp4a2,1,1,GSE223744,Endothelial,1d,0.6446511270443234,0.0006612876468647
Pus1,1,1,GSE223744,Endothelial,1d,0.6445590515056026,0.0013186637430985
Pmpca,1,1,GSE223744,Endothelial,1d,0.644042425215971,0.0079039794282237
Usp14,1,1,GSE223744,Endothelial,1d,0.643427761667849,0.0015791116654492
Fnbp1l,1,1,GSE223744,Endothelial,1d,0.6421578453461212,9.015208121192924e-05
Arf1,1,1,GSE223744,Endothelial,1d,0.6421323516215527,0.0008692305234748
Ino80,1,1,GSE223744,Endothelial,1d,0.6421209091039725,0.0046994630098406
Slc52a3,1,1,GSE223744,Endothelial,1d,0.6419235050974044,0.0011037863218826
Eif3j2,1,1,GSE223744,Endothelial,1d,0.6417756810760632,0.0004707649479235
Tmem132a,1,1,GSE223744,Endothelial,1d,0.6415537865840321,0.0060498251911094
Chml,1,1,GSE223744,Endothelial,1d,0.641525791417508,0.0207027958717662
Gmppb,1,1,GSE223744,Endothelial,1d,0.6405453447993064,0.0061827332285776
Slc23a2,1,1,GSE223744,Endothelial,1d,0.6400446722908838,0.0097292392080588
Rhbdf2,1,1,GSE223744,Endothelial,1d,0.6398810634873342,0.0058447088924106
Tdg,1,1,GSE223744,Endothelial,1d,0.6380949016868337,0.0145233792181946
Furin,1,1,GSE223744,Endothelial,1d,0.6373271398791034,0.0002792356125507
Stt3a,1,1,GSE223744,Endothelial,1d,0.637290203082804,0.0016307459791359
Jak1,1,1,GSE223744,Endothelial,1d,0.6371743134875609,0.0041345169431726
Shmt2,1,1,GSE223744,Endothelial,1d,0.6371142307002242,0.0189320083641821
Nf1,1,1,GSE223744,Endothelial,1d,0.6370523378793521,0.0084316369920399
Prmt7,1,1,GSE223744,Endothelial,1d,0.6369273680686225,0.0015136689087843
Calu,1,1,GSE223744,Endothelial,1d,0.6363602759162008,0.0210203731650029
Gdpd5,1,1,GSE223744,Endothelial,1d,0.636216675578023,0.0022333800229402
Sh3kbp1,1,1,GSE223744,Endothelial,1d,0.6361999661534578,0.0014150944801309
Minpp1,1,1,GSE223744,Endothelial,1d,0.6344953936507619,1.3963918493501048e-06
Sh2b3,1,1,GSE223744,Endothelial,1d,0.6344520303260032,0.0130624830211135
Actr2,1,1,GSE223744,Endothelial,1d,0.6344049400397517,0.0001797259473851
Pcbp4,1,1,GSE223744,Endothelial,1d,0.6325696272551499,0.0047694721915024
Ppfibp1,1,1,GSE223744,Endothelial,1d,0.6323188144450799,0.0005476590718849
Gan,1,1,GSE223744,Endothelial,1d,0.6322326827999957,0.042209602346305
Ier5,1,1,GSE234052,Endothelial,12h,0.6319158,0.0005392016506992
Psmb6,1,1,GSE234052,Endothelial,24h,0.6317276,5.7750869744245195e-08
Slc1a1,1,1,GSE223744,Endothelial,1d,0.6312549481720144,0.0203528058325447
Nip7,1,1,GSE223744,Endothelial,1d,0.630199177338584,0.0006262051528168
Vcpkmt,1,1,GSE223744,Endothelial,1d,0.6299249372831734,0.0036530668507313
Cox10,1,1,GSE223744,Endothelial,1d,0.6298857522144262,0.0347904372981775
G6pdx,1,1,GSE223744,Endothelial,1d,0.6282023640887928,0.0277557576664711
Rtn4,1,1,GSE223744,Endothelial,1d,0.6278308750944795,0.0172475631711913
Asap1,1,1,GSE223744,Endothelial,1d,0.6273451294979854,0.001024558006206
Vopp1,1,1,GSE223744,Endothelial,1d,0.6271741861702291,0.0038066414280768
Myadm,1,1,GSE223744,Endothelial,1d,0.6269667018170884,0.0020997434749693
Crim1,1,1,GSE223744,Endothelial,1d,0.6268150384659127,0.0049309647185766
Pomgnt1,1,1,GSE223744,Endothelial,1d,0.6262965573403338,0.0002739519716434
Ebna1bp2,1,1,GSE223744,Endothelial,1d,0.6259159565376952,0.0043209883414849
Psmd7,1,1,GSE234052,Endothelial,24h,0.6252123,9.342005905559051e-06
Xpnpep1,1,1,GSE223744,Endothelial,1d,0.6245688415939229,0.0021064642028761
Tead1,1,1,GSE223744,Endothelial,1d,0.6240651538413504,0.033693827982174
Azin1,1,1,GSE223744,Endothelial,1d,0.6239702713820462,0.016785734221591
Neat1,1,1,GSE234052,Endothelial,24h,0.62369084,0.0004724995001026
Slc41a1,1,1,GSE223744,Endothelial,1d,0.6228234013141255,0.0033666416931685
Mak16,1,1,GSE223744,Endothelial,1d,0.6227322875289362,0.0004844270651617
Gars,1,1,GSE223744,Endothelial,1d,0.62133931116072,0.0007300573232453
Ccnd3,1,1,GSE223744,Endothelial,1d,0.6211946899896478,0.0001649042097595
Fpgs,1,1,GSE223744,Endothelial,1d,0.6201957871266847,0.016879740626341
Lmbr1,1,1,GSE223744,Endothelial,1d,0.6194512582992091,0.0082984914919162
Cd59a,1,1,GSE223744,Endothelial,1d,0.6194266758908291,0.0048291852524132
Lrpprc,1,1,GSE223744,Endothelial,1d,0.6190972378861345,0.0003888445952237
Afg3l1,1,1,GSE223744,Endothelial,1d,0.6186584416065573,0.0040645886209726
Itpripl1,1,1,GSE223744,Endothelial,1d,0.6183584786834254,1.1316440185205309e-06
Mid1,1,1,GSE223744,Endothelial,1d,0.6183563987793784,0.0096220838754193
Il13ra1,1,1,GSE223744,Endothelial,1d,0.6177384386684672,0.0003927796736055
Cds2,1,1,GSE223744,Endothelial,1d,0.6165695993016799,0.0004169782410686
Sept9,1,1,GSE223744,Endothelial,1d,0.6165084569622729,2.5159411382175803e-05
Cstf3,1,1,GSE223744,Endothelial,1d,0.615840346715414,0.0036071920839419
Qpctl,1,1,GSE223744,Endothelial,1d,0.6155620126979384,0.0136946320565004
Rpl36a,1,1,GSE223744,Endothelial,1d,0.614793018583642,0.0004361421012973
Rhoa,1,1,GSE223744,Endothelial,1d,0.6147148477880193,0.0002626780447348
Emd,1,1,GSE223744,Endothelial,1d,0.6145945226399384,0.0005476590718849
Pfkp,1,1,GSE223744,Endothelial,1d,0.6145850176393475,0.0040562661839865
Anp32b,1,1,GSE223744,Endothelial,1d,0.6140279019874867,0.0001718721979332
Mthfd1,1,1,GSE223744,Endothelial,1d,0.613594092380035,0.0111886921547214
Nup54,1,1,GSE223744,Endothelial,1d,0.6131950317792939,0.0023827896762306
Diaph1,1,1,GSE223744,Endothelial,1d,0.6126792880977185,0.0120449682652726
C2cd2l,1,1,GSE223744,Endothelial,1d,0.6119002961225676,0.043123195902754
Vwa1,1,1,GSE225948,Endothelial,Day2,0.6115257857239061,0.0360041255982976
Gdi2,1,1,GSE223744,Endothelial,1d,0.6107993176722348,0.0005344898534427
Bcar1,1,1,GSE223744,Endothelial,1d,0.6097766020517712,0.0320357334633647
Adrm1,1,1,GSE223744,Endothelial,1d,0.6095862351744386,0.0042814228273912
Zbtb38,1,1,GSE223744,Endothelial,1d,0.6084823360542563,0.0129164529364728
Fyttd1,1,1,GSE223744,Endothelial,1d,0.6082472228170797,0.0069404657094488
Serp1,1,1,GSE223744,Endothelial,1d,0.6080514714553531,0.0003888445952237
Neu1,1,1,GSE223744,Endothelial,1d,0.6079896505962861,0.0044289624630146
Atf1,1,1,GSE223744,Endothelial,1d,0.6076666179392486,0.0186302511007653
Usp10,1,1,GSE223744,Endothelial,1d,0.6070239188892859,9.776037235578393e-06
Psmd2,1,1,GSE223744,Endothelial,1d,0.6057823078887626,0.0020257786280169
Ncor2,1,1,GSE223744,Endothelial,1d,0.6053762628491036,0.0004758154249671
Ube2d3,1,1,GSE223744,Endothelial,1d,0.6051058466700997,0.0006465192181877
Lrp10,1,1,GSE223744,Endothelial,1d,0.6041302791292688,0.019874405690811
Cep170,1,1,GSE223744,Endothelial,1d,0.6035164330167021,0.0014328699433908
Spata6,1,1,GSE223744,Endothelial,1d,0.6032563707116937,0.004110460245942
Fus,1,1,GSE234052,Endothelial,12h,0.6029459,0.0001645469543604
Atp8b2,1,1,GSE223744,Endothelial,1d,0.6028920797979893,0.0019432128848639
Lrrc8c,1,1,GSE223744,Endothelial,1d,0.6026416696360714,0.0009522792847988
Rpl18a,1,1,GSE234052,SMC,24h,0.60233074,0.0067602822739978
Tdp1,1,1,GSE223744,Endothelial,1d,0.6023113241647499,0.0340208711786701
Wdr77,1,1,GSE223744,Endothelial,1d,0.6020542516933752,0.0046798142674241
Cdc42,1,1,GSE223744,Endothelial,1d,0.6017556119123633,0.000204544776829
Dda1,1,1,GSE223744,Endothelial,1d,0.6016836830363284,0.0019125058139801
Klf6,1,1,GSE223744,Endothelial,1d,0.6011999860224295,0.0029823439961589
Srprb,1,1,GSE223744,Endothelial,1d,0.601105833197187,0.003202632982953
Ube2g2,1,1,GSE223744,Endothelial,1d,0.6007893851909808,0.0013269420140267
Nipa2,1,1,GSE223744,Endothelial,1d,0.6005487070018382,0.0137036167104159
Pros1,1,1,GSE223744,Endothelial,1d,0.5998456923854334,0.0036150069896479
Nsun2,1,1,GSE223744,Endothelial,1d,0.5992720097774028,0.0032884376848504
Tgfb1i1,1,1,GSE223744,Endothelial,1d,0.5990757143899108,0.0044543833992107
Tinagl1,1,1,GSE223744,Endothelial,1d,0.5981955189399216,0.0130976719996169
Nubp1,1,1,GSE223744,Endothelial,1d,0.5973347492128608,0.0136946320565004
Nkiras2,1,1,GSE223744,Endothelial,1d,0.5963014928127172,0.0026997774515567
Spaca6,1,1,GSE223744,Endothelial,1d,0.5951166828991399,0.0032458507456355
Mtch2,1,1,GSE223744,Endothelial,1d,0.5938613914054222,1.84073207880455e-06
Psmc6,1,1,GSE223744,Endothelial,1d,0.5936520233464596,1.2669227084549688e-05
Kdsr,1,1,GSE223744,Endothelial,1d,0.5936464411638696,0.008210928059334
Gramd1a,1,1,GSE223744,Endothelial,1d,0.5931935456096195,0.0070476840286437
Cpeb2,1,1,GSE223744,Endothelial,1d,0.5926275254655877,0.0085450245453612
Spef1,1,1,GSE223744,Endothelial,1d,0.5924939391251002,0.0119090258906939
Utp18,1,1,GSE223744,Endothelial,1d,0.5917140902862219,0.000862359084719
Zc3h7a,1,1,GSE223744,Endothelial,1d,0.5916922628759982,0.0083707711803614
Gde1,1,1,GSE223744,Endothelial,1d,0.5913921721229094,0.0183337888646303
Taf13,1,1,GSE223744,Endothelial,1d,0.591310601958578,0.0197139385160895
Pogk,1,1,GSE223744,Endothelial,1d,0.5912506159085242,0.0380268133854332
Aimp2,1,1,GSE223744,Endothelial,1d,0.5912322274891701,0.0007966505416466
Esam,1,1,GSE223744,Endothelial,1d,0.5909332430970919,0.0031693610576822
Dstn,1,1,GSE223744,Endothelial,1d,0.5903159800806183,0.0033276682293167
Psma3,1,1,GSE223744,Endothelial,1d,0.5899941324962237,4.669313366628452e-06
Hypk,1,1,GSE223744,Endothelial,1d,0.5895143855830498,0.0062004293655082
Suclg2,1,1,GSE223744,Endothelial,1d,0.5886374619892494,0.0015599381913204
Pdcd6,1,1,GSE223744,Endothelial,1d,0.5869262925989447,0.0062826871875705
Cdkn2d,1,1,GSE223744,Endothelial,1d,0.5864304991608525,0.0036435270814201
Dgkd,1,1,GSE223744,Endothelial,1d,0.5861175291358374,0.0325040910332684
Pdlim2,1,1,GSE223744,Endothelial,1d,0.5859868563396378,0.0180443114848795
Magt1,1,1,GSE223744,Endothelial,1d,0.5850500744404479,0.00045606223879
Prkx,1,1,GSE223744,Endothelial,1d,0.5846099623559566,0.0041130203181486
Asb1,1,1,GSE223744,Endothelial,1d,0.5843335340329416,0.0459297859265178
Taf10,1,1,GSE234052,Endothelial,24h,0.58356786,0.0034230084735038
Pdia5,1,1,GSE223744,Endothelial,1d,0.5833194314975009,0.0444306403921796
Ufm1,1,1,GSE223744,Endothelial,1d,0.5827300228331477,0.0001799977966599
Ndc1,1,1,GSE223744,Endothelial,1d,0.5820341252357034,0.0258974689933765
Pam16,1,1,GSE223744,Endothelial,1d,0.5815883638687795,0.01351322348274
Ptges3,1,1,GSE223744,Endothelial,1d,0.5811362945129486,1.3578075417120232e-06
Mir703,1,1,GSE223744,Endothelial,1d,0.5809275320526616,0.0263732206039683
Abce1,1,1,GSE223744,Endothelial,1d,0.5799323981176867,0.0023187730033595
Rbm19,1,1,GSE223744,Endothelial,1d,0.5798733159203118,0.0086191769347547
Pomt1,1,1,GSE223744,Endothelial,1d,0.5797287749747141,0.0489249759650266
Clip1,1,1,GSE223744,Endothelial,1d,0.5795923263007665,0.015882838076632
Endod1,1,1,GSE223744,Endothelial,1d,0.5793170298691621,0.0207549872071464
Cxx1a,1,1,GSE223744,Endothelial,1d,0.5781720013445157,9.66975947917742e-06
Cdh5,1,1,GSE234052,Endothelial,12h,0.577085,6.617288342455265e-07
Cluh,1,1,GSE223744,Endothelial,1d,0.5770521729206117,0.0266960126731717
Lgalsl,1,1,GSE223744,Endothelial,1d,0.5770215234312074,0.0120820678638223
Wdr18,1,1,GSE223744,Endothelial,1d,0.576606255213802,0.0042814228273912
Tmed2,1,1,GSE223744,Endothelial,1d,0.5762634315809753,0.0018915722257691
Txndc12,1,1,GSE223744,Endothelial,1d,0.57603685206941,0.0092673433631623
Ptpn23,1,1,GSE223744,Endothelial,1d,0.5757891454882267,0.0042602907657355
Lpcat3,1,1,GSE223744,Endothelial,1d,0.5743518215027787,0.0019590003072202
Ptpn14,1,1,GSE223744,Endothelial,1d,0.5734934646646795,0.0013105633026688
Snhg5,1,1,GSE223744,Endothelial,1d,0.5734796926012712,0.0019490816514526
Eloc,1,1,GSE223744,Endothelial,1d,0.5732295558856554,0.0005592306264738
Slfn3,1,1,GSE223744,Endothelial,1d,0.5731040828611396,0.0219681706864223
Ube2n,1,1,GSE223744,Endothelial,1d,0.5722195467178443,0.0001665460599386
Tpst2,1,1,GSE223744,Endothelial,1d,0.5717107122205622,0.0008999929896122
C77080,1,1,GSE223744,Endothelial,1d,0.5706750222017882,0.0188170724341889
Gpsm1,1,1,GSE223744,Endothelial,1d,0.5700463725563241,0.0028462044110044
Mfsd1,1,1,GSE223744,Endothelial,1d,0.5689971881307214,0.005239450777234
Map2k2,1,1,GSE234052,Endothelial,24h,0.5688401,0.029792760386292
Exoc5,1,1,GSE223744,Endothelial,1d,0.5683273889486841,0.0160486736509374
Gatsl3,1,1,GSE223744,Endothelial,1d,0.5679503897222223,0.0173993485190262
Kcmf1,1,1,GSE223744,Endothelial,1d,0.5678341083708683,0.0010256382401312
Smtn,1,1,GSE223744,Endothelial,1d,0.5674344899479021,0.0018048712113296
Flt1,1,1,GSE234052,Endothelial,1h,0.5671308,1.1052713462758097e-07
Tbl3,1,1,GSE223744,Endothelial,1d,0.5670768241440461,0.0029656673157208
Nde1,1,1,GSE223744,Endothelial,1d,0.5669002954379416,0.0047717484582529
Man2a2,1,1,GSE223744,Endothelial,1d,0.5662821362190391,0.0263720809847547
Chpf2,1,1,GSE223744,Endothelial,1d,0.565926212466871,0.0109747153342151
Limk2,1,1,GSE223744,Endothelial,1d,0.5655896967946913,0.006002784584209
Tspan14,1,1,GSE223744,Endothelial,1d,0.5649604026385697,0.0005551064814311
Polr2l,1,1,GSE223744,Endothelial,1d,0.5635487572672642,0.0003295244876066
Slk,1,1,GSE223744,Endothelial,1d,0.5627558043511129,0.0008001325464928
Pabpc1,1,1,GSE223744,Endothelial,1d,0.5625164075713018,0.0099185578870168
Ncln,1,1,GSE223744,Endothelial,1d,0.5624223202701782,0.0110467005272709
Pdcd5,1,1,GSE223744,Endothelial,1d,0.5615250914950111,0.0018730387658974
Rpl28,1,1,GSE223744,Endothelial,1d,0.561445121906901,0.008714327568145
Uxs1,1,1,GSE223744,Endothelial,1d,0.5610902232212968,0.001071753912371
Bhlhb9,1,1,GSE223744,Endothelial,1d,0.560489593876667,0.001959746348176
Dab2,1,1,GSE223744,Endothelial,1d,0.5604121009691808,0.0232355320372679
Chka,1,1,GSE223744,Endothelial,1d,0.5602113833675225,0.0018054801251732
Asb6,1,1,GSE223744,Endothelial,1d,0.5595098871503267,0.001738799888375
Cndp2,1,1,GSE223744,Endothelial,1d,0.5592486344713916,0.0464151838017054
S100a10,1,1,GSE223744,Endothelial,1d,0.5576382399639354,0.0302746573022121
H2afx,1,1,GSE223744,Endothelial,1d,0.5575989733127114,0.0449712452387204
Cpne1,1,1,GSE223744,Endothelial,1d,0.5567848000712199,0.007100312021128
Mecr,1,1,GSE223744,Endothelial,1d,0.5566127441137204,0.0272987596657847
Fam96b,1,1,GSE223744,Endothelial,1d,0.5563948635259244,0.0041318509248294
Btf3,1,1,GSE223744,Endothelial,1d,0.5556664753034869,0.000188272454231
Nup93,1,1,GSE223744,Endothelial,1d,0.5555740635290765,0.0041540445736517
Ywhae,1,1,GSE223744,Endothelial,1d,0.5555423882819611,0.0006462936534549
Eif1,1,1,GSE223744,Endothelial,1d,0.5542919751599877,0.002581321459674
Ndel1,1,1,GSE223744,Endothelial,1d,0.5542459657744578,0.0060070337706633
Podxl,1,1,GSE223744,Endothelial,1d,0.5536380385709486,0.0224227638640229
Bcl10,1,1,GSE223744,Endothelial,1d,0.5531544022947483,0.0346066944516927
Tfe3,1,1,GSE223744,Endothelial,1d,0.552587882059973,0.0158596721917639
Efemp2,1,1,GSE223744,Endothelial,1d,0.5525865626048587,0.0093768802286035
Nrm,1,1,GSE223744,Endothelial,1d,0.5524689752760984,0.0042841134130184
Plpp6,1,1,GSE223744,Endothelial,1d,0.55225361997713,0.0207027958717662
Slc25a20,1,1,GSE223744,Endothelial,1d,0.5522505227190986,0.0156313173172543
Spcs3,1,1,GSE223744,Endothelial,1d,0.5518289121632886,0.0087391289200064
Pgd,1,1,GSE223744,Endothelial,1d,0.5505823523143145,0.0340253088958213
Renbp,1,1,GSE223744,Endothelial,1d,0.5501763162244403,0.0481827053093363
Pak1ip1,1,1,GSE223744,Endothelial,1d,0.5498163262065893,0.0028413538139038
Psmb7,1,1,GSE223744,Endothelial,1d,0.5497660953610295,0.0014544846692588
Rexo2,1,1,GSE223744,Endothelial,1d,0.5490304775805593,7.671378772745444e-05
Dync1li1,1,1,GSE223744,Endothelial,1d,0.5484530144766425,0.0074104562315102
Med11,1,1,GSE223744,Endothelial,1d,0.5482621704005624,0.0146505799297382
Dcaf13,1,1,GSE223744,Endothelial,1d,0.5470924859761175,0.0009618077474934
Tmem183a,1,1,GSE223744,Endothelial,1d,0.5469031290402454,0.001664454751698
Aph1a,1,1,GSE223744,Endothelial,1d,0.5460887151860143,0.0074110470611878
Slc4a2,1,1,GSE223744,Endothelial,1d,0.5460092872094416,0.0171516110998753
Rpl7,1,1,GSE234052,Pericyte,12h,0.54588604,0.0364885272091077
Notch1,1,1,GSE223744,Endothelial,1d,0.5445800425165734,0.0152995023171106
Tnip2,1,1,GSE223744,Endothelial,1d,0.5445706623562027,0.0058447668959341
Isy1,1,1,GSE223744,Endothelial,1d,0.5429162534349478,0.0239083227523829
Vcl,1,1,GSE223744,Endothelial,1d,0.5423699604716896,0.0210838668588672
Hars,1,1,GSE223744,Endothelial,1d,0.5413372511690379,0.0236815399181544
Snrpf,1,1,GSE223744,Endothelial,1d,0.5407945300789666,0.0225459779010705
Cry1,1,1,GSE223744,Endothelial,1d,0.5404411631688787,0.0334776099807951
Trim3,1,1,GSE223744,Endothelial,1d,0.540275633482179,0.0028660766241487
Rbm28,1,1,GSE223744,Endothelial,1d,0.5401806946279146,0.00350418394809
Tspo,1,1,GSE223744,Endothelial,1d,0.5397558132812775,0.0042884908707794
Tax1bp3,1,1,GSE223744,Endothelial,1d,0.5396603157240129,0.0008802370444306
Mapk1ip1l,1,1,GSE223744,Endothelial,1d,0.5391055934082272,0.014399213226299
A4galt,1,1,GSE223744,Endothelial,1d,0.538998129513298,0.0009358926600118
Pecam1,1,1,GSE223744,Endothelial,1d,0.5377798138828999,0.016237982549419
