"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.17936507528042e-12,-0.720357099783627,0.162,0.247,3.60466983451382e-08,"Gadd45g"
1.04245347385996e-12,-0.725871649340614,0.109,0.188,1.72421804576437e-08,"Casp12"
4.7721284992851e-11,-0.727262164967749,0.118,0.193,7.89310053781755e-07,"Akr1c14"
4.10843406500877e-06,-0.727861831429265,0.07,0.111,0.067953499435245,"Tmem47"
0.000182536895578169,-0.73018376510402,0.099,0.136,1,"D10Wsu102e"
5.15229758196235e-14,-0.7306996174664,0.223,0.325,8.52190020056573e-10,"Gbp3"
5.30199105864199e-08,-0.732745518898465,0.067,0.116,0.000876949321099385,"Arhgef9"
2.47222256911904e-13,-0.732919791135656,0.15,0.241,4.08905612932289e-09,"Gngt2"
1.5532057793372e-10,-0.735091419468935,0.245,0.329,2.56900235902372e-06,"Fchsd2"
5.38081356860982e-10,-0.735109645046564,0.09,0.153,8.89986564248064e-06,"Marveld1"
1.15526451747063e-17,-0.736345084337985,0.243,0.361,1.91080751189642e-13,"Layn"
2.96589944277673e-12,-0.740815553428087,0.136,0.218,4.90559767835272e-08,"Wars"
4.41006289624146e-15,-0.741231532024133,0.225,0.329,7.29424403038337e-11,"Synpo2"
2.54981113648373e-07,-0.742907133140291,0.071,0.117,0.0042173876197441,"Tec"
8.68707483253974e-16,-0.748686194318341,0.194,0.301,1.43684217730207e-11,"Gm20559"
3.82283147062823e-17,-0.74926380391437,0.313,0.422,6.3229632524191e-13,"Gas6"
2.01514449535629e-08,-0.752285239882259,0.1,0.158,0.00033330489953193,"Ifi47"
7.18733786969461e-18,-0.752686663840989,0.601,0.665,1.18878568364749e-13,"Tm4sf1"
1.84994205675538e-11,-0.755832323026722,0.108,0.181,3.0598041618734e-07,"Ifi44"
