"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
65.7818620131987,-1.70122167318872,0.540756053085451,-3.14600578852862,0.00165516729787092,0.0485644048251272,"Jcad"
176.332738166153,-1.74665977159169,0.487404231334388,-3.58359583134881,0.00033889634620017,0.0184841509256208,"AY036118"
83.3082984186959,-1.761320474196,0.538386503287709,-3.27147962187077,0.00106986298532852,0.038042764474128,"Pltp"
271.504477307989,-1.76338673417176,0.502592543127817,-3.5085811723301,0.000450503736306272,0.0225214900089619,"Slco1a4"
90.9046494151254,-1.79258867992537,0.505360791013444,-3.54714633941136,0.000389428212934757,0.0201915861090144,"Nostrin"
58.5986243611735,-1.81387201131686,0.564614299059927,-3.21258603322114,0.00131545743361988,0.0440620034181527,"Fgfr2"
126.912229347193,-1.93662626351446,0.483662827044553,-4.00408333083672,6.2258417814852e-05,0.00535563889611852,"Hmcn1"
58.0623792896826,-1.97864191929877,0.58180262329997,-3.40088174246441,0.000671688785694271,0.0289367050549337,"Ly6e"
127.216109659245,-1.99011691941941,0.489450993280536,-4.06601875722162,4.78230884102049e-05,0.00452525974081564,"Slc6a6"
26.5109430441083,-2.00083140265066,0.633562983574792,-3.15806234663718,0.00158821586891966,0.0480911765108873,"Tmeff1"
32.9700153856998,-2.0309959820318,0.636500938550748,-3.19087664922566,0.00141841824058679,0.045604367767918,"Ramp2"
29.4155044081975,-2.07689556209356,0.62522519713986,-3.32183599060702,0.000894272421758095,0.0338482111635439,"Slc16a2"
38.5896847948804,-2.08390557625356,0.620679130596552,-3.35746035838301,0.000786620222471111,0.032014597226378,"H2-D1"
23.0354728356417,-2.0894963212742,0.6673220778608,-3.13116617986384,0.00174113606106517,0.0491805969487438,"Slc40a1"
51.6977794163421,-2.11965815390869,0.592147573599663,-3.57961131382047,0.000344105648379334,0.0184841509256208,"Nxpe2"
64.7732615753589,-2.12110086750419,0.622348935295757,-3.40821803848059,0.000653886234298219,0.0289367050549337,"Gm15738"
37.0857111787641,-2.13781043440117,0.595414431110748,-3.59045787723532,0.000330097575545876,0.0183738135800168,"H3f3b"
84.0455542491587,-2.16057191418457,0.550244002778857,-3.92657058191128,8.61656152469451e-05,0.00656939124806994,"Spock2"
26.06302191232,-2.17549329397615,0.638810474665403,-3.40553791813703,0.000660338426950764,0.0289367050549337,"Id3"
30.7649754739624,-2.19930246340633,0.627638126452539,-3.50409315609452,0.000458165054343479,0.0225214900089619,"Myl12b"
99.1807894158812,-2.21416244841817,0.580631174951888,-3.81337162718078,0.000137083744336114,0.00960855504281838,"Sema3c"
30.7970805115734,-2.21906798961728,0.615439027932488,-3.60566666867397,0.000311352583220355,0.0175890974252096,"Slc1a1"
88.0708855976317,-2.23664148731197,0.569865986679912,-3.92485521085902,8.67819187327601e-05,0.00656939124806994,"Slc7a5"
27.6349942148996,-2.29129331854154,0.728059533022186,-3.14712357247813,0.00164885261299183,0.0485644048251272,"5330438D12Rik"
19.5212514840729,-2.29863042750168,0.712858017137345,-3.22452770711957,0.00126180645751916,0.0426422985866967,"Insyn2a"
