"Astrocyte_MCAO","Astrocyte_Sham","Endothelial_MCAO","Endothelial_Sham","Fibroblast_MCAO","Fibroblast_Sham","Macrophage_MCAO","Macrophage_Sham","Microglia_MCAO","Microglia_Sham","Oligodendrocyte_MCAO","Oligodendrocyte_Sham","Pericyte_MCAO","Pericyte_Sham","SMC_MCAO","SMC_Sham","gene","pathway"
0.184790268991815,0.149154313415989,0.250446811956087,0.234066314594137,0.173000935349221,0.139553423382485,0.155362680477698,0.221422134882431,0.241298866830985,0.294301660911657,0.174174141896156,0.152435595200527,0.226888652640701,0.232452425219839,0.174938369077521,0.143153428474642,"Traf2","Necroptosis"
0.642250690045433,0.769729036707325,1.35408889715458,1.72349695467086,0.730224948049174,0.683499768169399,0.503444270901115,0.535793880174477,0.481036945737258,0.366264799595277,0.352867109730648,0.339665919108251,0.588995982403758,1.01831684318986,0.770578888056345,0.675332134504077,"Sptan1","Apoptosis"
1.72719655693098,1.50570072568432,0.309516480733458,0.196896774880429,49.9372261884017,48.4536240471173,1.46130527057409,0.697789252124062,0.766705884460628,0.519102673400605,18.6579187286114,18.6550925388484,0.972062461987138,1.2569806905758,7.56687486304884,6.47716394792441,"Gsn","Apoptosis"
0.00922281241672086,0.0120138245139335,0.0594558771420717,0.153249863842236,0.0377805735169866,0.0810494661487009,0.0479106076300701,0.0379638379008938,0.0315658572564049,0.0205337436095796,0.0115856532565955,0.0166433107390642,0.0047310556118757,0.0543976532183192,0.0137226967476387,0.0120065296474019,"Dpp4","Ferroptosis"
0.0655236674266636,0.0663615321470412,0.0761710350407897,0.0983486557718822,0.0586739420629857,0.0977839194546413,0.101629195154244,0.167679248409274,0.0760090538082346,0.15623545434883,0.0372459184250016,0.0341215481025907,0.0902445722415758,0.0956731501508239,0.0617284395774412,0.0403294062338656,"Madd","Apoptosis"
0.010125529452447,0.0318091437277174,0.0159548668098895,0.0293988471597671,0.00977522839821152,0.0255803242328262,0.0123437949448092,0.0205155731703008,0.0182822481687933,0.0358889644933164,0.0270047684098342,0.00933942770760906,0.0202753156296705,0.028071775372956,0.00515088837756148,0.00741243619190664,"F2","Apoptosis"
0.374782792093536,0.11683840788953,0.05713711358176,0.00841007278392089,0.178467548623102,0.186244149764984,1.71499034006514,0.346159287788113,0.391566710575553,0.10205990949118,0.0962767938021338,0.00608926924407019,0.148691795658533,0.0292997622203156,0.131860452607466,0.0418690130133628,"Cd44","Apoptosis"
0.023715062376365,0.0121530799583923,0.0306171899749369,0.0270310546209655,0.0734828051638848,0.104574001194086,0.049987153446277,0.06944287502996,0.078661902091337,0.173921524228722,0.0129488945322861,0.0297318276050629,0.0643706728270301,0.115203040680458,0.02171684515777,0.0164943427667091,"Bmf","Apoptosis"
0.00400677760120314,0.00353610568943878,0.00719588669790403,0.00624325698300018,0.0188339878144099,0.0149319929178148,0.0424896057238882,0.0286031620726933,0.0639774076518258,0.117835377451285,0.0106929014326986,0,0.0200831742491566,0.00975895248306812,0.0054964852129716,0.00941127068469918,"Plcb2","Apoptosis"
0.0601910723361567,0.0414138943049948,0.120096999474132,0.140651578662309,0.127812919015268,0.167559742409569,0.249482838738758,0.146705014213214,0.161454938562715,0.173963029356787,0.0524419097801309,0.0707121191940146,0.0893842970406542,0.101249496593065,0.0688139950831319,0.089449152727861,"Bcl2l11","Apoptosis"
