"Neuron--Stroke-core","Fibroblast--Stroke-core","Oligodendrocyte--Stroke-core","Microglia--Stroke-core","Astrocyte--Stroke-core","Endothelial--Stroke-core","OPC--Stroke-core","Pericyte--Stroke-core","Neuron--Peri-infarct","Astrocyte--Peri-infarct","Oligodendrocyte--Peri-infarct","Fibroblast--Peri-infarct","OPC--Peri-infarct","Microglia--Peri-infarct","Endothelial--Peri-infarct","Pericyte--Peri-infarct","Neuron--Control","Endothelial--Control","Astrocyte--Control","Fibroblast--Control","Oligodendrocyte--Control","OPC--Control","Microglia--Control","gene","pathway"
0.21167296649704,0.110416321956124,0.0136453890505824,0.0472469853839074,0.0937485792006711,0.0506828887444187,0.0289983444702323,0.00904958054103277,0.154873500274627,0.0506023738781881,0.011158853433472,0.038973244973835,0,0.0184537524866999,0.0427498202030006,0,0.18233071878812,0,0.127449894846997,0,0,0.109368586993911,0.258784816281464,"Cdc25b","Apoptosis"
0.286002991714458,0.389915698026979,0.353664476927772,0.209131376623624,0.775499166110419,0.39864875984182,0.26648532098261,0.168640400166696,0.255744550039555,0.635977449709457,0.425924957936995,0.446425115731453,0.332555480129995,0.301055280899674,0.507347066402487,0.238947075881008,0.345643078916785,1.08756984254414,0.887759375756269,0.650462671722962,1.49083868845482,0.286122803883534,0.459297477050868,"Prnp","Ferroptosis"
0.0107267164679694,0.0173281176510726,0.0168430211670236,0.00817464685576975,0.00139384728424054,0.0188281562205119,0.018426255747125,0.0199536220706971,0.00335457546849297,0,0.0121154386501549,0.0250585154585991,0.0166415472573415,0,0.0361990658124228,0,0.00167205075570361,0,0,0,0,0,0,"Bmp2","Apoptosis"
0.379140005779277,0.34520366928748,1.12941099534636,0.62051293823053,0.487113781714658,0.844991842147689,0.228009772494212,0.294643079985774,0.268041289072928,0.267202196968607,0.739872001976547,0.251404635483263,0.148922532388862,0.541110004440135,0.782234864950418,0.255437683814517,0.228708082525613,0.912425258821494,0.24762266686272,0.412150920258006,0.740179050001543,0.0435782620806515,0.37782084385002,"Bcl2l1","Apoptosis"
0.267547061207334,0.244327628464581,0.194179443782481,0.393625922764512,0.320815452990518,0.253701752134451,0.385839647870011,0.154296996085555,0.16862726025787,0.248869515412596,0.162162892975872,0.236349878872164,0.190497066346517,0.231132744768395,0.184009609069738,0,0.158662266074389,0.135762632854284,0.321235616904684,0.194190766209834,0.749142650629589,0.112362758535525,0.310477778000096,"Chmp4b","Necroptosis"
0.92005721397352,0.713305338426492,1.25652484532791,0.928189689641169,0.807732233553653,0.740048404435252,0.852583386597817,0.842424664349405,0.617902918390512,0.489264985655502,0.885230868834046,0.732683961300532,0.614654878287002,0.669544019729559,0.560489021154369,0.597425420870053,0.593418502140327,0.346790683741776,0.687658636125718,0.560487245249477,0.825515712440772,0.97537987332017,0.977229570069707,"Itch","Necroptosis"
0.0738618602098095,0.119161575684446,0.0437653780502542,0.0637834419541206,0.0733242080581298,0.0736732175028471,0.0629975842664115,0.121386075114926,0.104929754261365,0.227824334085235,0.150720750773822,0.334372387461991,0.113772840343192,0.0790158041856677,0.330690358473678,0.242749637396767,0.143475870382602,0.725910284851451,0.351775052621063,0.934882357086507,0.749142650629589,0.111995966120897,0,"Map1lc3a","Ferroptosis"
0.097306949096517,0.0563997695176104,0.108840925365528,0.033919740649983,0.0786698122044358,0.0377556025460288,0.0701753990310533,0.0433581497222584,0.156748120157655,0.225139988228317,0.104578654985772,0.0367314380057189,0.0694479833675822,0.0395603247561124,0.0094143878902006,0,0.113238782833091,0,0.157157949734929,0,0,0,0.0493474255058985,"Gss","Ferroptosis"
0.0247357899475361,0.0111493834644609,0.00562526182956682,0.00833048749678211,0.0126078920940217,0.0181984581901508,0.0239814347355646,0,0.0669865981272999,0.0416389440193547,0.0174651647211303,0.0242285216373239,0.0512617773015945,0.0284972363594236,0.0300001053082872,0,0.0448698765044742,0.157183783449488,0.0490331725578855,0,0,0.0615981574670888,0.152526950132131,"Chmp4c","Necroptosis"
0.106236203906273,0.731857221060775,0.0717256111673251,0.238397575237332,0.468439631522315,0.979311463221323,0.51031885919366,1.26857950951898,0.0618606832652632,0.0476394648148104,0.0389222851155247,0.542827395675119,0.348564159961343,0.169550540747913,0.378669495652995,0.367414824040603,0.0498634164731348,0.35748172809668,0,0.253201605941611,0,0.318530099926464,0.107544739737945,"Cp","Ferroptosis"
